"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"03.01.2002 15:00:00","0.38236","-7.629573","0.7365084","-7.461385","-7.629573","33.31648","0.1479571","2.122011","10.65975","12.75616","4.737665","5.791011","28.70389","2.722072","-19.39891","23.29574","23.65194","23.47384","4.737665","23.41591","36.81545","2.496484","2.496484","4.238652","4.423226","12.1625",
"03.01.2002 16:00:00","0.30113","-5.430352","0.809067","-9.533478","-5.430352","32.87239","0.1188437","4.795968","10.65975","12.75616","4.737665","5.808807","16.19721","5.039451","-17.33739","23.13433","23.48759","23.31096","4.737665","23.41591","35.59366","5.642315","5.642315","3.016862","4.423226","11.8875",
"03.01.2002 17:00:00","0.348257","0","0.696336","-3.32503","0","32.04445","8.065823E-02","0","10.65975","12.75616","6.514289","8.941207","1.766765","0","-18.6567","23.12199","23.18284","23.15242","6.514289","23.41591","36.56504","0","0","0","6.634841","10.95",
"03.01.2002 18:00:00","0.202881","0","0.8991854","-3.667285","0","32.45613","5.766264E-03","0.101728","10.65975","12.75616","6.514289","12.99093","0","3.332168E-02","-24.32794","22.63912","22.99943","22.81927","6.514289","23.41591","38.77665","0.11968","0.11968","0","8.846453","10.0625",
"03.01.2002 19:00:00","0.170961","0","0.8154601","-6.384139","0","31.74622","2.482017E-02","0.982006","10.65975","22.2078","6.514289","10.42071","0","0.7621145","-19.89495","22.9578","22.98631","22.97205","6.514289","32.86755","47.19012","1.155301","1.155301","0","7.808282","9.425",
"03.01.2002 20:00:00","0.17793","0","0.2672765","-4.911904","0","31.32436","3.381269E-02","0","1.065975","17.25102","3.849353","2.133545","0","0","-3.783582","23.02143","22.87624","22.94883","3.849352","18.317","26.86012","0","0","0","4.69377","8.7625",
"03.01.2002 21:00:00","0.158197","0","0.2202981","-3.58846","0","31.10921","2.952416E-02","0","1.065975","17.25102","2.072728","2.124141","0","0","-4.013666","23.03165","22.80716","22.9194","2.072728","18.317","25.08349","0","0","0","4.69377","8.0625",
"03.01.2002 22:00:00","0.138075","0","0.2583402","-3.992401","0","31.2827","2.426586E-03","0","1.065975","17.25102","2.072728","2.663617","0","0","-5.234338","22.86586","22.73345","22.79965","2.072728","18.317","26.25694","0","0","0","5.867214","7.3625",
"03.01.2002 23:00:00","0.219983","0","0.2389903","-3.3809","0","32.60827","-8.117362E-02","0.047629","1.065975","0.550754","2.072728","2.758998","0","0","-5.141826","22.14468","22.49013","22.31741","2.072728","1.616729","9.556671","0.056034","0.056034","0","5.867214","6.6625",
"04.01.2002","0.293407","0","0.2336018","-3.239214","0","33.63039","-0.2011945","0","1.065975","0.550754","0.6514289","2.874511","0","0","-5.196843","21.5288","22.23736","21.88308","0.65143","1.616729","8.135373","0","0","0","5.867214","5.9625",
"04.01.2002 01:00:00","0.269862","0","0.2358993","-3.416785","0","33.79206","-0.2646489","0","0","0","0.6514289","2.91667","0","0","-5.392772","21.20362","22.02707","21.61534","0.65143","0","6.518644","0","0","0","5.867214","5.1375",
"04.01.2002 02:00:00","0.24536","0","0.239195","-3.69354","0","33.48522","-0.3212968","0","0","0","0.6514289","2.946551","0","0","-5.670238","20.93139","21.84013","21.38576","0.65143","0","6.518644","0","0","0","5.867214","4.1125",
"04.01.2002 03:00:00","0.224218","0","0.2425315","-3.995271","0","32.88091","-0.3735737","0","0","0","0.6514289","2.974345","0","0","-5.955362","20.68505","21.66516","21.17511","0.65143","0","6.518644","0","0","0","5.867214","3.075",
"04.01.2002 04:00:00","0.200269","0","0.2445766","-4.194358","0","32.05967","-0.4235659","0","0","0","0.6514289","2.999415","0","0","-6.149765","20.46552","21.50084","20.98318","0.65143","0","6.518644","0","0","0","5.867214","2.325",
"04.01.2002 05:00:00","0.176932","0","0.2459163","-4.340693","0","31.28418","-0.4681244","0","0","0","0.6514289","3.020303","0","0","-6.301137","20.27526","21.3485","20.81188","0.65143","0","6.518644","0","0","0","5.867214","1.725",
"04.01.2002 06:00:00","-0.115577","0","0.2507143","-4.691159","0","29.51122","-0.4407317","6.666862","0","0","0.6514289","2.945189","0","2.559569","-2.75622","20.79976","21.25646","21.02811","0.65143","0","6.518644","7.843367","7.843367","0","5.867214","1.125",
"04.01.2002 07:00:00","-0.154185","0","0.2239985","-4.928014","0","28.4726","-0.4058986","0.603847","0","16.70027","2.072728","2.30857","0","0.6040429","-5.634845","20.99514","21.33964","21.16739","2.072728","16.70027","23.46677","0.710408","0.710408","0","4.69377","0.65",
"04.01.2002 08:00:00","-0.024583","0","0.3579087","-5.257477","0","27.61081","-0.3635904","0","10.65975","12.75616","6.514289","5.052678","0","0","-12.02669","21.2542","21.44878","21.35149","6.514289","23.41591","34.4887","0","0","0","4.5585","0.25",
"04.01.2002 09:00:00","-0.115554","0","0.4885725","-5.166279","0","27.81703","-0.3712867","0.188599","10.65975","12.75616","4.737665","7.915053","1.865493","0","-17.6832","21.03702","21.49648","21.26675","4.737665","23.41591","32.5768","0.221881","0.221881","0","4.423226","0.1625",
"04.01.2002 10:00:00","-0.124289","0","0.485038","-4.739552","0","27.62595","-0.3615406","0","10.65975","12.75616","4.737665","7.978683","7.031988","0","-17.01875","21.13595","21.65078","21.39337","4.737665","23.41591","32.5768","0","0","0","4.423226","1.2",
"04.01.2002 11:00:00","0.138175","0","0.4812875","-4.417679","0","26.75376","-0.2275572","0","10.65975","12.75616","4.737665","7.461985","43.04993","0","-17.0858","21.79155","22.46025","22.1259","4.737665","23.41591","32.5768","0","0","0","4.423226","2.8",
"04.01.2002 12:00:00","0.383067","0","0.671969","-4.191099","0","26.24442","-4.770078E-02","0","10.65975","12.75616","6.514289","9.901216","56.81094","0","-25.9708","22.53273","23.25194","22.89234","6.514289","23.41591","36.56504","0","0","0","6.634841","4.275",
"04.01.2002 13:00:00","0.584758","-1.44866","0.7017087","-4.043597","-1.44866","26.34612","7.828084E-02","0","10.65975","12.75616","6.514289","9.477329","56.79946","0","-29.0053","23.08258","23.75716","23.41987","6.514289","23.41591","38.54329","0","0","0.804811","7.808282","5.3625",
"04.01.2002 14:00:00","0.612505","-4.817376","0.6716186","-3.865642","-4.817376","27.24912","0.1312281","0","10.65975","12.75616","4.737665","8.702833","51.26416","0","-30.70793","23.17165","24.00288","23.58726","4.737665","23.41591","37.46473","0","0","2.67632","6.634841","5.95",
"04.01.2002 15:00:00","0.606139","-11.55833","0.478078","-3.863013","-11.55833","27.72311","0.1508962","0","10.65975","12.75616","4.737665","5.796948","43.79343","0","-28.76164","23.26568","24.07516","23.67042","4.737665","23.41591","38.99809","0","0","6.421295","4.423226","6.0375",
"04.01.2002 16:00:00","0.624931","-5.657927","0.4805446","-4.062686","-5.657927","28.02175","0.1258464","0","10.65975","12.75616","4.737665","5.793517","21.67503","0","-23.27936","23.26305","23.76319","23.51312","4.737665","23.41591","35.72009","0","0","3.143293","4.423226","5.5625",
"04.01.2002 17:00:00","0.445376","0","0.6747888","-4.276619","0","28.77449","4.575916E-02","0","10.65975","12.75616","6.514289","9.349976","2.868472","0","-26.20298","22.85219","23.25885","23.05552","6.514289","23.41591","36.56504","0","0","0","6.634841","4.4875",
"04.01.2002 18:00:00","0.181454","0","0.8647217","-4.217474","0","29.75908","-6.673431E-02","0","10.65975","12.75616","6.514289","14.13001","0","0","-33.07514","22.1552","22.92384","22.53952","6.514289","23.41591","38.77665","0","0","0","8.846453","3.75",
"04.01.2002 19:00:00","0.12073","0","0.7061051","-4.439468","0","29.39556","-8.142796E-02","0","10.65975","22.2078","6.514289","11.32656","0","0","-26.74797","22.41081","22.82297","22.61689","6.514289","32.86755","47.19012","0","0","0","7.808282","3.2875",
"04.01.2002 20:00:00","0.24973","0","0.2215615","-4.852632","0","28.81491","-3.894538E-02","0","1.065975","17.25102","3.849353","2.145403","0","0","-5.404064","22.81138","22.69645","22.75391","3.849352","18.317","26.86012","0","0","0","4.69377","2.7875",
"04.01.2002 21:00:00","0.227193","0","0.2230048","-4.963499","0","28.9293","-0.0503336","0","1.065975","17.25102","2.072728","2.154542","0","0","-5.483738","22.62442","22.61433","22.61938","2.072728","18.317","25.08349","0","0","0","4.69377","2.35",
"04.01.2002 22:00:00","0.18272","0","0.2535552","-5.035735","0","29.1549","-9.712019E-02","0","1.065975","17.25102","2.072728","2.727623","0","0","-6.937853","22.34281","22.50486","22.42383","2.072728","18.317","26.25694","0","0","0","5.867214","1.8875",
"04.01.2002 23:00:00","0.20981","0","0.2517759","-4.946843","0","30.18484","-0.20314","1.105149","1.065975","0.550754","2.072728","2.840764","0","0","-5.666161","21.56028","22.22039","21.89034","2.072728","1.616729","9.556671","1.300175","1.300175","0","5.867214","1.45",
