"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"08.07.2002 08:00:00","-2.634553","3.351175","-63.03951","74.57121","-0.0643331","0","0","24.04968","7.827905","54.75945","0","-11.45711","20.93967","23.49857","22.21912","24.04969","0","24.04969","0","0","17.925",
"08.07.2002 09:00:00","-2.585886","3.059277","-41.72741","72.61877","0.1000294","0","0","24.04968","7.35951","54.53014","0","-8.463668","22.01238","23.74663","22.87951","24.04969","0","24.04969","0","0","19.7875",
"08.07.2002 10:00:00","-1.812442","2.763453","-24.48334","67.763","0.2593844","0","0","24.04968","6.844274","47.73786","0","-5.608601","23.16167","23.95963","23.56065","24.04969","0","24.04969","0","0","21.6875",
"08.07.2002 11:00:00","-0.831999","3.294779","-13.17693","61.00508","0.3719685","0","0","24.04968","6.388231","36.89663","0","-2.438375","24.04155","24.0774","24.05948","24.04969","0","24.04969","0","0","23.4",
"08.07.2002 12:00:00","-0.068428","2.657439","-3.622855","56.3481","0.4564748","0","0","24.04968","6.009827","30.18056","0.7174053","-0.3438872","24.83919","24.1455","24.49234","24.04969","0","24.04969","0","0","24.9375",
"08.07.2002 13:00:00","0.046273","0.855023","0.238646","55.52905","0.5640705","0","0","24.04968","5.676017","30.60479","2.917358","-2.953272E-03","25.48292","24.29868","24.8908","24.04969","0","24.04969","0","0","26.25",
"08.07.2002 14:00:00","0.208105","0.6002948","0.550262","55.96597","0.6391686","0","0","24.04968","5.497908","37.5227","5.170544","0","25.83989","24.51569","25.17779","24.04969","0","24.04969","0","0","27.2",
"08.07.2002 15:00:00","0.23763","0.6073749","0.77949","56.14114","0.7072653","0","0","24.04968","5.351484","44.43151","6.483714","0","26.10767","24.74143","25.42455","24.04969","0","24.04969","0","0","27.8125",
"08.07.2002 16:00:00","0.066618","0.619638","0.912108","55.52267","0.7612199","0","0","24.04968","5.233639","49.75259","6.457981","0","26.36465","24.96665","25.66565","24.04969","0","24.04969","0","0","28.0625",
"08.07.2002 17:00:00","-0.094283","0.6156455","0.713333","54.7055","0.8078668","0","0","24.04968","5.13729","53.50269","5.450991","0","26.54185","25.1893","25.86557","24.04969","0","24.04969","0","0","27.975",
"08.07.2002 18:00:00","-0.255666","1.266598","-0.28201","53.18314","0.8346562","0","0","24.04968","5.079463","53.66349","3.247336","-0.0465696","26.62078","25.36974","25.99526","24.04969","0","24.04969","0","0","27.4625",
"08.07.2002 19:00:00","-0.574979","2.049421","-4.951891","51.90992","0.8167228","0","0","24.04968","5.132089","46.34259","0.9808297","-0.9833833","26.45104","25.44607","25.94855","24.04969","0","24.04969","0","0","26.45",
"08.07.2002 20:00:00","-1.456699","2.344282","-12.16577","53.98547","0.7567558","0","0","24.04968","5.356497","24.73582","9.608524E-03","-3.070506","25.93079","25.31473","25.62276","24.04969","0","24.04969","0","0","25.125",
"08.07.2002 21:00:00","-2.0614","2.836935","-24.12349","56.50704","0.62858","0","0","24.04968","5.778049","1.433178","0","-5.347009","25.07003","24.99746","25.03374","24.04969","0","24.04969","0","0","23.6625",
"08.07.2002 22:00:00","-2.06707","2.87573","-28.71271","59.50425","0.5139077","0","0","24.04968","6.165548","0","0","-6.309973","24.32335","24.81913","24.57124","24.04969","0","24.04969","0","0","22.6625",
"08.07.2002 23:00:00","-2.431253","2.940902","-33.04029","63.43939","0.458006","0","0","24.04968","6.390764","0","0","-7.099938","23.89227","24.72477","24.30852","24.04969","0","24.04969","0","0","22.025",
"09.07.2002","-2.892391","3.038837","-38.89395","67.96453","0.4181109","0","0","24.04968","6.574617","0","0","-8.045509","23.47631","24.66202","24.06917","24.04969","0","24.04969","0","0","21.3625",
"09.07.2002 01:00:00","-2.553454","3.594444","-42.71073","72.25362","0.3876309","0","0","24.04968","6.729857","0","0","-7.184826","23.17307","24.60488","23.88897","24.04969","0","24.04969","0","0","21.2875",
"09.07.2002 02:00:00","-1.832398","3.929763","-41.22259","72.77036","0.380974","0","0","24.04968","6.752817","0","0","-6.128555","23.19551","24.57633","23.88592","24.04969","0","24.04969","0","0","21.5875",
"09.07.2002 03:00:00","-1.643841","3.845938","-38.61604","73.77395","0.4102741","0","0","24.04968","6.674311","0","0","-5.888566","23.36934","24.58782","23.97858","24.04969","0","24.04969","0","0","21.825",
"09.07.2002 04:00:00","-1.526578","4.609781","-43.54631","75.22473","0.4241346","0","0","24.04968","6.660238","0","0","-5.398756","23.31499","24.59744","23.95621","24.04969","0","24.04969","0","0","21.9",
"09.07.2002 05:00:00","-1.476976","4.359391","-40.4671","74.48809","0.4075389","0","0","24.04968","6.707469","0.5123007","0","-5.345286","23.30126","24.58282","23.94204","24.04969","0","24.04969","0","0","21.9",
"09.07.2002 06:00:00","-1.417504","3.320778","-31.03774","74.79572","0.4554036","0","0","24.04968","6.569011","8.789089","0","-5.639225","23.6904","24.66654","24.17847","24.04969","0","24.04969","0","0","22.2125",
"09.07.2002 07:00:00","-0.988282","3.534693","-23.02957","75.32605","0.5974537","0","0","24.04968","6.253543","37.86682","0","-3.844511","24.46845","25.02887","24.74866","24.04969","0","24.04969","0","0","23.4625",
"09.07.2002 08:00:00","-0.294217","2.36","-6.377929","70.41084","0.7918895","0","0","24.04968","5.636615","54.4794","0.6803617","-0.9831136","25.80423","25.4833","25.64377","24.04969","0","24.04969","0","0","25.725",
"09.07.2002 09:00:00","0.344772","1.275894","-1.14326","67.06335","0.9678043","0","0","24.04968","5.023044","40.47733","3.199107","-0.1652676","26.84463","25.7174","26.28101","24.04969","0","24.04969","0","0","27.6375",
"09.07.2002 10:00:00","0.183993","0.5662907","0.249279","65.87093","1.023841","0","0","24.04968","4.821318","24.43327","5.02156","0","27.13748","25.75005","26.44377","24.04969","0","24.04969","0","0","28.45",
"09.07.2002 11:00:00","-0.128832","0.5837223","0.424274","63.16056","1.015132","0","0","24.04968","4.796994","17.39554","5.245217","0","27.16501","25.74416","26.45459","24.04969","0","24.04969","0","0","28.5375",
"09.07.2002 12:00:00","0.164827","0.589529","0.348657","61.12253","1.016061","0","0","24.04968","4.774015","23.6008","5.294634","0","27.23856","25.83718","26.53787","24.04969","0","24.04969","0","0","28.625",
"09.07.2002 13:00:00","0.573177","0.5973377","0.50914","59.87818","1.04872","0","0","24.04968","4.682847","31.01496","6.959926","0","27.43935","25.99875","26.71905","24.04969","0","24.04969","0","0","29.2625",
"09.07.2002 14:00:00","0.7316","0.6059563","0.779138","58.93213","1.089028","0","0","24.04968","4.551406","29.7959","8.545425","0","27.67382","26.13303","26.90343","24.04969","0","24.04969","0","0","29.9125",
"09.07.2002 15:00:00","0.630207","0.6141112","0.847521","58.95556","1.10742","0","0","24.04968","4.495923","20.43011","8.522036","0","27.74269","26.16034","26.95152","24.04969","0","24.04969","0","0","29.975",
"09.07.2002 16:00:00","0.658208","0.6194096","0.879862","58.7165","1.131451","0","0","24.04968","4.459551","28.58288","8.542784","0","27.84985","26.30194","27.0759","24.04969","0","24.04969","0","0","30.0875",
"09.07.2002 17:00:00","0.463066","0.6226581","0.896285","58.73696","1.150045","0","0","24.04968","4.401452","18.70825","8.235952","0","27.91798","26.33914","27.12856","24.04969","0","24.04969","0","0","30.075",
"09.07.2002 18:00:00","-0.165944","0.6202213","0.837357","58.49136","1.137226","0","0","24.04968","4.430978","7.48402","6.609475","0","27.83133","26.29377","27.06255","24.04969","0","24.04969","0","0","29.5625",
"09.07.2002 19:00:00","-0.488599","2.067732","-0.966515","55.98947","1.097559","0","0","24.04968","4.514553","1.772485","4.25415","-9.191894E-02","27.64659","26.24685","26.94672","24.04969","0","24.04969","0","0","28.7375",
"09.07.2002 20:00:00","0.333204","2.858015","-5.175292","57.34664","1.053166","0","0","24.04968","4.651319","0.853569","2.383889","-0.4177327","27.38443","26.22425","26.80434","24.04969","0","24.04969","0","0","27.9",
"09.07.2002 21:00:00","-0.159145","3.41603","-8.147144","63.76787","1.060746","0","0","24.04968","4.784162","6.332862E-02","1.270326","-0.8979244","27.12707","26.20725","26.66716","24.04969","0","24.04969","0","0","27.225",
"09.07.2002 22:00:00","-1.228091","2.652047","-11.67632","66.98734","1.03951","0","0","24.04968","4.944744","0","0.2761985","-2.310234","26.78158","26.19237","26.48697","24.04969","0","24.04969","0","0","26.25",
"09.07.2002 23:00:00","-2.531297","2.775679","-20.2366","69.79301","0.9824153","0","0","24.04968","5.199059","0","0","-4.661733","26.20586","26.15136","26.17861","24.04969","0","24.04969","0","0","24.9875",
"10.07.2002","-2.918473","3.146999","-30.58859","72.26566","0.8863838","0","0","24.04968","5.566831","0","0","-6.126922","25.4766","26.08193","25.77926","24.04969","0","24.04969","0","0","23.875",
"10.07.2002 01:00:00","-3.921552","3.35339","-40.32377","73.02158","0.7868143","0","0","24.04968","5.900173","0","0","-7.583055","24.79593","25.97675","25.38634","24.04969","0","24.04969","0","0","22.8125",
"10.07.2002 02:00:00","-4.964936","3.525578","-51.27064","71.48585","0.6668695","0","0","24.04968","6.23326","0","0","-9.087357","24.09318","25.84512","24.96915","24.04969","0","24.04969","0","0","21.7125",
"10.07.2002 03:00:00","-5.063959","3.641388","-58.85074","69.79116","0.5535997","0","0","24.04968","6.522858","0","0","-9.97831","23.54325","25.6904","24.61683","24.04969","0","24.04969","0","0","20.925",
"10.07.2002 04:00:00","-5.712609","3.869487","-72.91462","70.15482","0.4544802","0","0","24.04968","6.776825","0","0","-11.50147","22.90832","25.49469","24.2015","24.04969","0","24.04969","0","0","19.8875",
"10.07.2002 05:00:00","-5.61836","4.689638","-88.15823","68.66003","0.4684341","0","64.93415","60.12421","16.85264","9.461366E-02","0","-34.43609","23.39309","25.60701","24.50005","60.12421","64.93415","125.0584","0","0","19.775",
"10.07.2002 06:00:00","-4.940832","5.68697","-91.49574","69.55489","0.5556436","0","32.46708","96.19874","26.06142","0.7893149","0","-53.74817","23.71439","25.7334","24.7239","96.19874","32.46708","128.6658","0","0","20.1875",
"10.07.2002 07:00:00","-4.737485","6.276358","-94.82488","69.65324","0.6103565","0","32.46708","120.2484","31.94554","4.475565","0","-68.53886","24.02088","25.8664","24.94364","120.2484","32.46708","152.7155","0","0","20.425",
"10.07.2002 08:00:00","-4.170326","6.347285","-91.45891","68.30643","0.6709582","0","32.46708","120.2484","31.19312","16.15877","0","-64.74754","24.3962","26.05427","25.22523","120.2484","32.46708","152.7155","0","0","21",
"10.07.2002 09:00:00","-3.65473","5.703951","-80.65018","67.27924","0.7430883","0","32.46708","96.19874","24.06787","22.20356","0","-47.12563","24.8272","26.20772","25.51746","96.19874","32.46708","128.6658","0","0","21.7375",
"10.07.2002 10:00:00","-3.278739","5.930605","-74.04352","67.21088","0.8607583","0","32.46708","120.2484","28.41925","25.4","0","-59.60671","25.62293","26.40726","26.0151","120.2484","32.46708","152.7155","0","0","22.5",
"10.07.2002 11:00:00","-3.670511","4.350995","-57.7358","69.11924","0.9176608","0","32.46708","60.12421","13.81581","21.64914","0","-25.3236","25.70041","26.4463","26.07335","60.12421","32.46708","92.59129","0","0","23.05",
"10.07.2002 12:00:00","-3.618694","5.327875","-62.4281","62.98464","0.9619102","0","32.46708","96.19874","21.378","27.21594","0","-41.35359","26.22165","26.58171","26.40168","96.19874","32.46708","128.6658","0","0","23.5125",
"10.07.2002 13:00:00","-3.392589","6.014336","-65.98702","49.95624","0.993044","0","32.46708","120.2484","25.10388","30.35763","0","-51.75103","26.86221","26.78632","26.82427","120.2484","32.46708","152.7155","0","0","24.1375",
"10.07.2002 14:00:00","-2.06893","6.919915","-76.0033","43.92285","0.9935794","0","32.46708","120.2484","24.35451","27.84009","0","-46.1786","27.02514","26.9131","26.96912","120.2484","32.46708","152.7155","0","0","24.5875",
"10.07.2002 15:00:00","-1.868101","6.057023","-64.18545","44.56917","0.996939","0","32.46708","96.19874","19.52007","26.93884","0","-33.87159","27.05954","26.9588","27.00917","96.19874","32.46708","128.6658","0","0","24.825",
"10.07.2002 16:00:00","-2.70373","5.438669","-57.56809","45.20684","1.037175","0","32.46708","96.19874","18.95733","17.30399","0","-36.46435","27.30422","26.95702","27.13062","96.19874","32.46708","128.6658","0","0","24.9",
"10.07.2002 17:00:00","-2.710716","5.730882","-64.7366","46.15511","1.012744","0","32.46708","96.19874","19.29077","5.030027","0","-37.55402","27.00048","26.87135","26.93591","96.19874","32.46708","128.6658","0","0","24.525",
"10.07.2002 18:00:00","-2.7905","4.892279","-65.15813","47.25756","0.9458689","0","64.93415","60.12421","12.71952","2.599373","0","-23.90482","26.50921","26.83943","26.67432","60.12421","64.93415","125.0584","0","0","23.9875",
"10.07.2002 19:00:00","-3.101272","4.961212","-70.30214","48.56451","0.9034882","0","64.93415","60.12421","13.16885","1.426135","0","-25.30441","26.15634","26.80516","26.48075","60.12421","64.93415","125.0584","0","0","23.4875",
"10.07.2002 20:00:00","-2.973959","4.932689","-75.41966","54.14813","0.8725619","0","64.93415","60.12421","13.60327","0.5292275","0","-27.26701","25.79815","26.76513","26.28164","60.12421","64.93415","125.0584","0","0","22.925",
"10.07.2002 21:00:00","-3.450251","4.887525","-78.20598","65.5966","0.875854","0","64.93415","60.12421","14.11575","3.602037E-02","0","-28.85336","25.41565","26.69006","26.05285","60.12421","64.93415","125.0584","0","0","22.3875",
"10.07.2002 22:00:00","-4.293469","3.654121","-57.88968","73.30584","0.7868468","0","0","24.04968","6.046453","0","0","-9.79546","24.45152","26.37197","25.41175","24.04969","0","24.04969","0","0","21.8875",
"10.07.2002 23:00:00","-4.581738","3.919919","-64.42778","74.01322","0.6669784","0","0","24.04968","6.359992","0","0","-10.03133","23.82693","26.10421","24.96557","24.04969","0","24.04969","0","0","21.2",
"11.07.2002","-4.599321","4.026871","-71.31175","73.08437","0.5532616","0","0","24.04968","6.646332","0","0","-10.71919","23.27293","25.8746","24.57377","24.04969","0","24.04969","0","0","20.4625",
"11.07.2002 01:00:00","-4.920289","4.09094","-78.22485","72.02917","0.457325","0","0","24.04968","6.866022","0","0","-11.54248","22.79215","25.65454","24.22334","24.04969","0","24.04969","0","0","19.7625",
"11.07.2002 02:00:00","-5.298687","3.951978","-79.26976","70.28854","0.3734519","0","0","24.04968","7.043757","0","0","-12.20914","22.45804","25.44797","23.953","24.04969","0","24.04969","0","0","19.25",
"11.07.2002 03:00:00","-5.038779","4.039872","-81.68166","68.60941","0.3189509","0","0","24.04968","7.141413","0","0","-12.19917","22.24599","25.31019","23.77809","24.04969","0","24.04969","0","0","19.0375",
"11.07.2002 04:00:00","-4.705043","4.081461","-82.5868","68.72025","0.2760372","0","0","24.04968","7.225042","0","0","-12.15231","22.07238","25.16424","23.61831","24.04969","0","24.04969","0","0","18.875",
"11.07.2002 05:00:00","-5.699428","4.842564","-101.377","68.71243","0.3361145","0","64.93415","60.12421","17.65237","9.955756E-02","0","-37.87994","22.59712","25.29804","23.94758","60.12421","64.93415","125.0584","0","0","18.6125",
"11.07.2002 06:00:00","-5.652071","5.764918","-104.7102","70.7798","0.3779849","0","32.46708","96.19874","27.96724","1.299374","0","-60.31614","22.6493","25.35042","23.99986","96.19874","32.46708","128.6658","0","0","18.6875",
"11.07.2002 07:00:00","-4.989106","6.270067","-102.947","69.27721","0.4207017","0","32.46708","120.2484","34.35334","4.235984","0","-74.50561","23.02705","25.44081","24.23393","120.2484","32.46708","152.7155","0","0","19.1125",
"11.07.2002 08:00:00","-4.726889","6.390188","-102.5654","67.66047","0.4738667","0","32.46708","120.2484","33.49446","7.710035","0","-71.82706","23.32408","25.53985","24.43196","120.2484","32.46708","152.7155","0","0","19.55",
"11.07.2002 09:00:00","-4.659846","5.619955","-90.46777","66.35036","0.4948944","0","32.46708","96.19874","26.46991","10.28523","0","-54.39017","23.52311","25.57421","24.54866","96.19874","32.46708","128.6658","0","0","19.95",
"11.07.2002 10:00:00","-4.609429","5.993134","-88.92506","66.74175","0.5514915","0","32.46708","120.2484","32.20344","11.51447","0","-70.21918","23.91401","25.63471","24.77436","120.2484","32.46708","152.7155","0","0","20.225",
"11.07.2002 11:00:00","-4.566568","4.54227","-73.69248","69.45381","0.5730439","0","32.46708","60.12421","16.06188","15.43485","0","-30.33541","23.85897","25.65197","24.75547","60.12421","32.46708","92.59129","0","0","20.675",
"11.07.2002 12:00:00","-4.133146","5.387672","-75.58565","66.49928","0.6261567","0","32.46708","96.19874","25.00711","17.24815","0","-49.0789","24.36919","25.72588","25.04753","96.19874","32.46708","128.6658","0","0","21.15",
"11.07.2002 13:00:00","-3.970006","5.905921","-77.84341","62.13981","0.6780989","0","32.46708","120.2484","30.12263","16.99471","0","-63.3936","24.81782","25.84863","25.33322","120.2484","32.46708","152.7155","0","0","21.4875",
"11.07.2002 14:00:00","-3.951226","5.971754","-78.27264","60.36015","0.7096231","0","32.46708","120.2484","29.48216","13.81036","0","-62.48675","25.00897","25.90755","25.45826","120.2484","32.46708","152.7155","0","0","21.725",
"11.07.2002 15:00:00","-3.460851","5.605708","-77.03703","60.80758","0.6957435","0","32.46708","96.19874","23.69295","11.5822","0","-46.52247","24.85721","25.88198","25.3696","96.19874","32.46708","128.6658","0","0","21.8",
"11.07.2002 16:00:00","-3.457949","5.49095","-74.1226","61.78184","0.688502","0","32.46708","96.19874","23.8776","11.04275","0","-46.40542","24.84803","25.84944","25.34873","96.19874","32.46708","128.6658","0","0","21.8",
"11.07.2002 17:00:00","-3.730455","5.271498","-70.84977","62.18513","0.700292","0","32.46708","96.19874","23.69947","10.18178","0","-47.64675","24.92929","25.84561","25.38745","96.19874","32.46708","128.6658","0","0","21.8",
"11.07.2002 18:00:00","-4.910524","4.641685","-83.95315","68.28536","0.6720063","0","64.93415","60.12421","15.25427","7.615748","0","-33.59817","24.3257","25.79058","25.05814","60.12421","64.93415","125.0584","0","0","20.8",
"11.07.2002 19:00:00","-4.82295","4.570606","-79.21341","72.7137","0.6025445","0","64.93415","60.12421","16.01537","3.743345","0","-32.4186","23.9726","25.66391","24.81826","60.12421","64.93415","125.0584","0","0","20.575",
"11.07.2002 20:00:00","-4.590529","4.54178","-74.77024","69.8736","0.6255967","0","64.93415","60.12421","15.69358","0.7993528","0","-30.89302","24.22658","25.64212","24.93435","60.12421","64.93415","125.0584","0","0","20.9875",
"11.07.2002 21:00:00","-4.759244","4.578232","-77.26031","68.07912","0.624276","0","64.93415","60.12421","15.59826","4.510557E-02","0","-31.53776","24.22185","25.65112","24.93648","60.12421","64.93415","125.0584","0","0","20.9125",
"11.07.2002 22:00:00","-4.670839","3.646661","-64.57011","71.47079","0.4871038","0","0","24.04968","6.643195","0","0","-10.95292","23.11216","25.31071","24.21143","24.04969","0","24.04969","0","0","20.2375",
"11.07.2002 23:00:00","-4.852142","3.78187","-71.49268","72.16895","0.3346255","0","0","24.04968","7.031098","0","0","-11.59729","22.38332","24.9729","23.67811","24.04969","0","24.04969","0","0","19.3375",
"12.07.2002","-5.163437","3.89695","-81.65463","72.19043","0.2131133","0","0","24.04968","7.323094","0","0","-12.74075","21.72461","24.69648","23.21055","24.04969","0","24.04969","0","0","18.375",
"12.07.2002 01:00:00","-5.426605","3.932952","-88.7528","73.76344","0.1080747","0","0","24.04968","7.586763","0","0","-13.67449","21.15919","24.4315","22.79534","24.04969","0","24.04969","0","0","17.5625",
"12.07.2002 02:00:00","-4.798261","3.932857","-97.30149","73.62609","1.450505E-02","0","0","24.04968","7.819453","0","0","-14.86895","20.65075","24.17492","22.41284","24.04969","0","24.04969","0","0","16.7375",
"12.07.2002 03:00:00","-2.63676","3.724859","-99.77489","71.28659","-6.600504E-02","0","0","24.04968","7.948687","0","0","-16.11596","20.39624","23.94074","22.16849","24.04969","0","24.04969","0","0","16.15",
"12.07.2002 04:00:00","-1.954637","3.584827","-98.11174","71.74657","-0.1176734","0","0","24.04968","8.050504","0","0","-16.58745","20.18389","23.73855","21.96122","24.04969","0","24.04969","0","0","15.8125",
"12.07.2002 05:00:00","-2.787427","4.645252","-119.6201","70.56981","-8.384284E-02","0","64.93415","60.12421","19.91803","4.398884","0","-46.29193","20.51694","23.87175","22.19435","60.12421","64.93415","125.0584","0","0","15.6375",
"12.07.2002 06:00:00","-4.917362","5.762423","-122.2885","68.95972","-1.502196E-02","0","32.46708","96.19874","31.32943","34.79049","0","-68.87713","20.76313","24.17383","22.46848","96.19874","32.46708","128.6658","0","0","16.225",
"12.07.2002 07:00:00","-5.091572","6.176889","-109.5483","64.40777","9.690337E-02","0","32.46708","120.2484","37.59688","47.55687","0","-79.77409","21.68088","24.50501","23.09295","120.2484","32.46708","152.7155","0","0","17.475",
"12.07.2002 08:00:00","-4.527775","5.986552","-91.68829","59.9225","0.2758947","0","32.46708","120.2484","34.92656","57.88945","0","-70.90038","22.92555","24.9092","23.91738","120.2484","32.46708","152.7155","0","0","19.1875",
"12.07.2002 09:00:00","-3.673344","5.157202","-67.86615","55.8532","0.4787143","0","32.46708","96.19874","25.41521","59.8366","0","-46.3978","24.26954","25.27226","24.7709","96.19874","32.46708","128.6658","0","0","21.2125",
"12.07.2002 10:00:00","-2.81358","5.585323","-56.28244","48.33942","0.6780769","0","32.46708","120.2484","27.95185","51.59051","0","-49.8164","25.81556","25.58675","25.70115","120.2484","32.46708","152.7155","0","0","23.1875",
"12.07.2002 11:00:00","-2.013119","3.85884","-31.13813","42.09533","0.7751801","0","32.46708","60.12421","12.85913","38.18263","0","-15.81746","26.57206","25.67739","26.12473","60.12421","32.46708","92.59129","0","0","24.9",
"12.07.2002 12:00:00","-1.540823","5.871919","-50.74653","41.48869","0.8303597","0","32.46708","96.19874","19.62318","22.80969","0","-27.57249","26.88423","25.67352","26.27888","96.19874","32.46708","128.6658","0","0","25.0625",
"12.07.2002 13:00:00","-1.271083","6.502488","-59.26584","42.53866","0.8293523","0","32.46708","120.2484","24.97605","27.40958","0","-39.58083","26.89128","25.78424","26.33776","120.2484","32.46708","152.7155","0","0","24.8",
"12.07.2002 14:00:00","-1.786242","6.254356","-61.2028","43.53233","0.8698418","0","32.46708","120.2484","24.51408","26.21743","0","-43.74337","26.92269","25.89558","26.40913","120.2484","32.46708","152.7155","0","0","24.6125",
"12.07.2002 15:00:00","-1.507401","6.311009","-64.71059","43.9382","0.8325509","0","32.46708","96.19874","20.36073","27.93808","0","-31.72472","26.46931","25.9459","26.2076","96.19874","32.46708","128.6658","0","0","24.375",
"12.07.2002 16:00:00","-0.99709","6.67455","-68.79553","42.57397","0.7789963","0","32.46708","96.19874","21.07117","25.45949","0","-30.82588","26.21182","25.95352","26.08267","96.19874","32.46708","128.6658","0","0","24.175",
"12.07.2002 17:00:00","-1.404613","6.109817","-67.80978","40.88956","0.7469548","0","32.46708","96.19874","21.42656","22.27725","0","-34.95704","26.03659","25.95504","25.99582","96.19874","32.46708","128.6658","0","0","23.725",
"12.07.2002 18:00:00","-2.082519","4.948914","-67.57934","40.62901","0.7312481","0","64.93415","60.12421","13.64791","34.36313","0","-23.94924","25.78565","26.13517","25.96041","60.12421","64.93415","125.0584","0","0","23.25",
"12.07.2002 19:00:00","-3.371132","4.728584","-70.0247","40.41782","0.7292013","0","64.93415","60.12421","13.91677","44.7168","0","-26.73622","25.6179","26.33924","25.97857","60.12421","64.93415","125.0584","0","0","22.7875",
"12.07.2002 20:00:00","-4.550122","4.591903","-74.10291","38.71943","0.6813031","0","64.93415","60.12421","14.21472","27.46005","0","-29.57838","25.29732","26.31664","25.80698","60.12421","64.93415","125.0584","0","0","22.1625",
"12.07.2002 21:00:00","-4.981419","4.631551","-81.0462","39.78761","0.5816279","0","64.93415","60.12421","14.93464","1.623748","0","-31.87781","24.65441","26.03007","25.34224","60.12421","64.93415","125.0584","0","0","21.275",
"12.07.2002 22:00:00","-5.096913","3.762743","-75.62689","43.36067","0.3821036","0","0","24.04968","6.608027","0","0","-12.16963","23.18804","25.53539","24.36172","24.04969","0","24.04969","0","0","19.9625",
"12.07.2002 23:00:00","-5.410516","3.891242","-87.80627","46.52238","0.1795311","0","0","24.04968","7.184814","0","0","-13.52623","21.98515","25.101","23.54308","24.04969","0","24.04969","0","0","18.4",
"13.07.2002","-5.459611","4.012658","-105.0668","46.05405","2.982899E-03","0","0","24.04968","7.651959","0","0","-15.54362","20.9865","24.72573","22.85612","24.04969","0","24.04969","0","0","16.8625",
"13.07.2002 01:00:00","-4.111708","3.710365","-111.8108","45.29152","-0.1281062","0","0","24.04968","7.934373","0","0","-17.88865","20.36232","24.40319","22.38276","24.04969","0","24.04969","0","0","15.6125",
"13.07.2002 02:00:00","-2.136933","3.069832","-106.1936","45.69099","-0.1953139","0","0","24.04968","8.064001","0","0","-21.26622","20.0972","24.15777","22.12749","24.04969","0","24.04969","0","0","14.45",
"13.07.2002 03:00:00","-1.534865","2.817786","-108.1465","45.99982","-0.2292799","0","0","24.04968","8.11863","0","0","-23.99972","19.9982","23.97894","21.98857","24.04969","0","24.04969","0","0","13.625",
"13.07.2002 04:00:00","-1.868493","2.528559","-102.3595","47.56686","-0.242643","0","0","24.04968","8.153242","0","0","-25.98199","19.98424","23.83763","21.91093","24.04969","0","24.04969","0","0","13.0875",
"13.07.2002 05:00:00","-2.830089","3.620609","-124.2728","49.82234","-0.2193597","0","64.93415","60.12421","20.42435","3.347444","0","-67.64288","20.01505","23.95357","21.98431","60.12421","64.93415","125.0584","0","0","12.8375",
"13.07.2002 06:00:00","-2.723454","4.418972","-118.1424","51.29585","-0.1854959","0","32.46708","96.19874","32.49879","28.94764","0","-101.8463","20.11334","24.16459","22.13896","96.19874","32.46708","128.6658","0","0","13.3625",
"13.07.2002 07:00:00","-4.095756","5.724045","-133.5563","50.89725","-0.1275366","0","32.46708","120.2484","40.22022","44.86642","0","-108.3395","20.31927","24.40394","22.3616","120.2484","32.46708","152.7155","0","0","14.575",
"13.07.2002 08:00:00","-5.015781","6.208406","-128.345","49.13896","-3.813938E-02","0","32.46708","120.2484","38.80369","51.74816","0","-91.3044","21.0656","24.64716","22.85638","120.2484","32.46708","152.7155","0","0","16.225",
"13.07.2002 09:00:00","-5.395272","5.614528","-104.2462","46.68037","0.1042616","0","32.46708","96.19874","29.31913","52.16834","0","-60.67618","22.10757","24.88236","23.49496","96.19874","32.46708","128.6658","0","0","18.0875",
"13.07.2002 10:00:00","-4.254394","5.960568","-86.50763","41.80982","0.2873145","0","32.46708","120.2484","33.56631","46.25502","0","-66.26282","23.50093","25.17075","24.33584","120.2484","32.46708","152.7155","0","0","19.9875",
"13.07.2002 11:00:00","-2.729086","4.736004","-62.69596","39.27608","0.4089464","0","32.46708","60.12421","15.71335","36.35685","0","-23.46686","24.25182","25.28776","24.76978","60.12421","32.46708","92.59129","0","0","21.7625",
"13.07.2002 12:00:00","-1.628335","5.761203","-59.84617","36.85674","0.5520816","0","32.46708","96.19874","22.99614","30.05581","0","-33.22706","25.53991","25.4272","25.48356","96.19874","32.46708","128.6658","0","0","23.3375",
"13.07.2002 13:00:00","-0.87257","7.866786","-71.52064","33.7602","0.7052377","0","32.46708","120.2484","26.05842","30.61672","0","-34.72363","26.49212","25.69466","26.09339","120.2484","32.46708","152.7155","0","0","24.65",
"13.07.2002 14:00:00","-1.173044","6.938832","-55.93563","32.33507","0.8294191","0","32.46708","120.2484","24.00396","37.19289","0","-33.01637","27.3514","25.99771","26.67456","120.2484","32.46708","152.7155","0","0","25.6",
