"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"04.07.2002 12:00:00","-15.82308","0.3022489","-32.26995","39.9611","1.534326","0","24.54058","2.114594","4.321611","1.267794","118.3912","0","-5.741943","28.68015","30.13363","29.40689","6.436205","24.54058","38.06084","0","0","7.084055","20.5375",
"04.07.2002 13:00:00","-15.84727","0.318461","-31.88404","38.42488","1.570858","0","24.54058","2.114594","6.482417","1.764016","91.69299","0","-8.536783","28.85837","30.23179","29.54508","8.59701","24.54058","43.76367","0","0","10.62608","20.8625",
"04.07.2002 14:00:00","-15.22552","0.3228565","-30.89208","37.59108","1.586497","0","24.54058","2.114594","8.643223","2.279564","81.14874","0","-11.4822","28.95343","30.31078","29.6321","10.75782","24.54058","49.46651","0","0","14.16811","20.9",
"04.07.2002 15:00:00","-15.80523","0.3274394","-32.47896","38.08263","1.561403","0","24.54058","2.114594","8.643223","2.251815","32.85521","0","-11.84234","28.84654","30.10027","29.4734","10.75782","24.54058","49.46651","0","0","14.16811","20.525",
"04.07.2002 16:00:00","-16.0317","0.283172","-32.16808","37.82983","1.530249","0","24.54058","2.114594","4.321611","1.132331","56.37395","0","-6.23907","28.73311","30.06034","29.39672","6.436205","24.54058","38.06084","0","0","7.084055","19.9875",
"04.07.2002 17:00:00","-16.5454","0.2631287","-32.17075","37.97192","1.55285","0","24.54058","2.114594","2.160806","0.5321603","80.05526","0","-3.230296","28.79321","30.1559","29.47456","4.275399","24.54058","32.35801","0","0","3.542028","19.8",
"04.07.2002 18:00:00","-14.17624","0.2041987","-26.92522","36.50044","1.645577","0","24.54058","2.114594","1.080403","0","121.2996","0","0","29.27906","30.46638","29.87272","3.194996","24.54058","27.73558","0","0","0","19.8625",
"04.07.2002 19:00:00","-12.92804","0.2099065","-28.61155","36.10037","1.652035","0","0","2.114594","1.080403","0","55.08931","0","0","29.22568","30.31951","29.77259","3.194996","0","3.194996","0","0","0","19.65",
"04.07.2002 20:00:00","-11.69541","0.2117472","-29.22666","36.18023","1.535137","0","0","2.114594","1.080403","0","12.72787","0","0","28.80439","29.96537","29.38488","3.194996","0","3.194996","0","0","0","19.1875",
"04.07.2002 21:00:00","-11.92661","0.2123547","-29.7301","36.15203","1.441683","0","0","2.114594","1.080403","0","0.9587176","0","0","28.47922","29.65503","29.06713","3.194996","0","3.194996","0","0","0","18.6875",
"04.07.2002 22:00:00","-12.26916","0.2157192","-31.5566","36.19572","1.358902","0","0","2.114594","1.080403","0","0","0","0","28.1688","29.38635","28.77758","3.194996","0","3.194996","0","0","0","17.9375",
"04.07.2002 23:00:00","-12.47602","0.2166495","-33.85279","36.71834","1.281908","0","0","2.114594","1.080403","0","0","0","0","27.86259","29.14021","28.5014","3.194996","0","3.194996","0","0","0","16.975",
"05.07.2002","-13.2563","0.2266678","-38.36063","38.14046","1.205534","0","0","2.114594","1.080403","0","0","0","0","27.51235","28.86402","28.18818","3.194996","0","3.194996","0","0","0","15.7875",
"05.07.2002 01:00:00","-13.44329","0.2269051","-38.09582","39.41653","1.128943","0","0","2.114594","1.080403","0","0","0","0","27.18805","28.63497","27.91151","3.194996","0","3.194996","0","0","0","15.4875",
"05.07.2002 02:00:00","-13.27959","0.2260346","-37.80351","40.09706","1.082981","0","0","2.114594","1.080403","0","0","0","0","27.02228","28.43654","27.72941","3.194996","0","3.194996","0","0","0","15.35",
"05.07.2002 03:00:00","-13.31981","0.2283496","-39.18164","41.06825","1.021021","0","0","2.114594","1.080403","0","0","0","0","26.76677","28.21121","27.48899","3.194996","0","3.194996","0","0","0","14.825",
"05.07.2002 04:00:00","-13.0142","0.2247889","-37.25334","41.88449","0.9674261","0","0","2.114594","1.080403","0","0","0","0","26.57167","28.01184","27.29176","3.194996","0","3.194996","0","0","0","14.975",
"05.07.2002 05:00:00","-12.41405","0.219222","-35.04684","42.09158","0.9367844","0","0","2.114594","1.080403","0","0.3778348","0","0","26.49398","27.88959","27.19178","3.194996","0","3.194996","0","0","0","15.2625",
"05.07.2002 06:00:00","-11.94432","0.2156409","-33.90144","42.42848","0.9107465","0","0","2.114594","1.080403","0","6.385941","0","0","26.41707","27.77075","27.09391","3.194996","0","3.194996","0","0","0","15.3625",
"05.07.2002 07:00:00","-13.30665","0.2226887","-30.92971","42.44491","0.9336895","0","24.54058","2.114594","2.160806","0.8704849","28.75425","0","-3.631465","26.58844","27.82452","27.20648","4.275399","24.54058","32.35801","0","0","3.542028","15.9",
"05.07.2002 08:00:00","-14.35995","0.2456022","-30.26923","42.77734","0.9899316","0","24.54058","2.114594","4.321611","1.620594","49.33476","0","-7.001512","26.74546","27.98114","27.3633","6.436205","24.54058","38.06084","0","0","7.084055","16.6375",
"05.07.2002 09:00:00","-15.6271","0.2777771","-30.28941","43.19081","1.038247","0","24.54058","2.114594","6.482417","2.446904","73.48768","0","-9.775582","26.86735","28.22457","27.54596","8.59701","24.54058","43.76367","0","0","10.62608","17.525",
"05.07.2002 10:00:00","-15.48236","0.3017399","-29.58894","43.80731","1.095238","0","24.54058","2.114594","8.643223","3.295014","81.02138","0","-12.17878","27.05296","28.44511","27.74903","10.75782","24.54058","49.46651","0","0","14.16811","18.3375",
"05.07.2002 11:00:00","-15.94952","0.3171604","-29.33344","43.76914","1.169518","0","24.54058","2.114594","8.643223","3.209965","96.49138","0","-11.4697","27.31532","28.72493","28.02012","10.75782","24.54058","49.46651","0","0","14.16811","19.225",
"05.07.2002 12:00:00","-16.42259","0.2939728","-28.80462","42.19068","1.213274","0","24.54058","2.114594","4.321611","1.539409","81.85937","0","-5.545426","27.53403","28.86605","28.20004","6.436205","24.54058","38.06084","0","0","7.084055","19.85",
"05.07.2002 13:00:00","-16.33443","0.310661","-28.2895","40.54963","1.243233","0","24.54058","2.114594","6.482417","2.230351","84.73924","0","-8.175396","27.68483","29.01105","28.34793","8.59701","24.54058","43.76367","0","0","10.62608","20.1875",
"05.07.2002 14:00:00","-15.98838","0.3237677","-27.13694","38.75646","1.294099","0","24.54058","2.114594","8.643223","2.870478","107.2041","0","-10.63068","27.92268","29.275","28.59884","10.75782","24.54058","49.46651","0","0","14.16811","20.675",
"05.07.2002 15:00:00","-15.63149","0.3182762","-25.62132","37.10693","1.365393","0","24.54058","2.114594","8.643223","2.681081","112.4636","0","-10.38796","28.25354","29.54452","28.89903","10.75782","24.54058","49.46651","0","0","14.16811","21.275",
"05.07.2002 16:00:00","-15.74048","0.2834186","-25.01628","36.08535","1.403898","0","24.54058","2.114594","4.321611","1.245966","83.11567","0","-5.205264","28.45144","29.61364","29.03254","6.436205","24.54058","38.06084","0","0","7.084055","21.5625",
"05.07.2002 17:00:00","-15.99521","0.2664406","-25.08256","35.56921","1.421831","0","24.54058","2.114594","2.160806","0.5954015","77.64771","0","-2.637207","28.53347","29.67506","29.10427","4.275399","24.54058","32.35801","0","0","3.542028","21.6",
"05.07.2002 18:00:00","-11.42651","0.1703373","-17.17906","34.81961","1.455455","0","24.54058","2.114594","1.080403","0","57.16747","0","0","28.85246","29.6442","29.24833","3.194996","24.54058","27.73558","0","0","0","21.475",
"05.07.2002 19:00:00","-10.48984","0.1736689","-18.19517","34.93329","1.449172","0","0","2.114594","1.080403","0","41.47332","0","0","28.74393","29.52905","29.13649","3.194996","0","3.194996","0","0","0","21.2125",
"05.07.2002 20:00:00","-9.265261","0.1750372","-18.86162","35.56141","1.371424","0","0","2.114594","1.080403","0","14.24677","0","0","28.43858","29.27995","28.85927","3.194996","0","3.194996","0","0","0","20.7875",
"05.07.2002 21:00:00","-9.365527","0.1786279","-19.90818","36.31145","1.293182","0","0","2.114594","1.080403","0","1.125465","0","0","28.13578","29.00788","28.57183","3.194996","0","3.194996","0","0","0","20.225",
"05.07.2002 22:00:00","-9.96308","0.1888608","-22.95881","37.02182","1.221425","0","0","2.114594","1.080403","0","0","0","0","27.82623","28.76798","28.2971","3.194996","0","3.194996","0","0","0","19.25",
"05.07.2002 23:00:00","-10.93951","0.203015","-27.5072","37.72358","1.144734","0","0","2.114594","1.080403","0","0","0","0","27.47758","28.53532","28.00645","3.194996","0","3.194996","0","0","0","17.9875",
"06.07.2002","-12.01967","0.216907","-32.24065","38.21078","1.063369","0","0","2.114594","1.080403","0","0","0","0","27.1118","28.30144","27.70662","3.194996","0","3.194996","0","0","0","16.75",
"06.07.2002 01:00:00","-12.92619","0.2266666","-36.59069","38.44065","0.9794741","0","0","2.114594","1.080403","0","0","0","0","26.75259","28.06642","27.4095","3.194996","0","3.194996","0","0","0","15.55",
"06.07.2002 02:00:00","-13.89702","0.2369927","-41.57031","38.78182","0.896533","0","0","2.114594","1.080403","0","0","0","0","26.39403","27.8275","27.11076","3.194996","0","3.194996","0","0","0","14.2875",
"06.07.2002 03:00:00","-14.5693","0.2431134","-44.73716","39.18592","0.8134091","0","0","2.114594","1.080403","0","0","0","0","26.04554","27.58467","26.8151","3.194996","0","3.194996","0","0","0","13.3625",
"06.07.2002 04:00:00","-15.06851","0.2485918","-46.71838","39.35611","0.7373424","0","0","2.114594","1.080403","0","0","0","0","25.74631","27.34685","26.54658","3.194996","0","3.194996","0","0","0","12.7875",
"06.07.2002 05:00:00","-15.19383","0.2495839","-46.78354","38.80765","0.6656014","0","0","2.114594","1.080403","0","4.911927","0","0","25.49217","27.13824","26.31521","3.194996","0","3.194996","0","0","0","12.5375",
"06.07.2002 06:00:00","-14.58881","0.240953","-43.38031","37.62825","0.6358747","0","0","2.114594","1.080403","0","39.82876","0","0","25.43506","27.12185","26.27845","3.194996","0","3.194996","0","0","0","12.9375",
"06.07.2002 07:00:00","-9.92792","0.1903485","-29.42036","35.65324","0.7389411","0","24.54058","2.114594","2.160806","0.924719","100.034","0","-4.055492","26.08128","27.47506","26.77817","4.275399","24.54058","32.35801","0","0","3.542028","13.8875",
"06.07.2002 08:00:00","-9.346842","0.2029227","-27.95829","33.77157","0.9252855","0","24.54058","2.114594","4.321611","1.588523","153.279","0","-7.856345","26.84898","28.09216","27.47057","6.436205","24.54058","38.06084","0","0","7.084055","15.175",
"06.07.2002 09:00:00","-11.83546","0.2477221","-31.14428","32.75383","1.064677","0","24.54058","2.114594","6.482417","2.22361","161.2055","0","-11.00422","27.34333","28.60206","27.9727","8.59701","24.54058","43.76367","0","0","10.62608","16.5125",
"06.07.2002 10:00:00","-14.14321","0.3048104","-34.79499","32.46294","1.152006","0","24.54058","2.114594","8.643223","2.994353","158.4002","0","-13.19235","27.577","29.03201","28.3045","10.75782","24.54058","49.46651","0","0","14.16811","17.8125",
"06.07.2002 11:00:00","-14.64405","0.3214285","-34.27379","32.28757","1.233275","0","24.54058","2.114594","8.643223","2.965322","148.9975","0","-12.17784","27.88248","29.36902","28.62575","10.75782","24.54058","49.46651","0","0","14.16811","18.9875",
"06.07.2002 12:00:00","-15.05478","0.2921529","-32.02935","32.09084","1.315211","0","24.54058","2.114594","4.321611","1.355387","133.4164","0","-5.851638","28.21931","29.60523","28.91227","6.436205","24.54058","38.06084","0","0","7.084055","19.9625",
"06.07.2002 13:00:00","-13.20313","0.3165791","-32.10285","32.34909","1.379917","0","24.54058","2.114594","6.482417","1.933726","123.5711","0","-8.198433","28.44344","29.79096","29.1172","8.59701","24.54058","43.76367","0","0","10.62608","20.8",
"06.07.2002 14:00:00","-12.05472","0.3426562","-32.88755","32.72811","1.45811","0","24.54058","2.114594","8.643223","2.535773","140.3313","0","-10.4475","28.7121","30.08816","29.40013","10.75782","24.54058","49.46651","0","0","14.16811","21.4125",
"06.07.2002 15:00:00","-8.394383","0.4315652","-45.62431","33.05578","1.532671","0","24.54058","2.114594","8.643223","2.711024","152.9203","0","-9.486586","28.88329","30.39734","29.64031","10.75782","24.54058","49.46651","0","0","14.16811","21.7875",
"06.07.2002 16:00:00","-6.420387","0.4584581","-53.24506","32.90378","1.581912","0","24.54058","2.114594","4.321611","1.507737","158.3339","0","-4.46285","29.06396","30.64767","29.85582","6.436205","24.54058","38.06084","0","0","7.084055","21.9625",
"06.07.2002 17:00:00","-5.568586","0.4652444","-57.18628","32.89989","1.628872","0","24.54058","2.114594","2.160806","0.759732","152.4766","0","-2.217768","29.21329","30.81421","30.01375","4.275399","24.54058","32.35801","0","0","3.542028","21.9375",
"06.07.2002 18:00:00","-8.724185","0.2364067","-29.81887","32.1037","1.713105","0","24.54058","2.114594","1.080403","0","134.8019","0","0","29.76152","30.9033","30.33241","3.194996","24.54058","27.73558","0","0","0","21.5875",
"06.07.2002 19:00:00","-10.38476","0.22985","-30.24767","32.28832","1.731206","0","0","2.114594","1.080403","0","87.01929","0","0","29.71067","30.77023","30.24045","3.194996","0","3.194996","0","0","0","20.9",
"06.07.2002 20:00:00","-11.16472","0.2168935","-29.41344","33.28109","1.616406","0","0","2.114594","1.080403","0","15.50714","0","0","29.25391","30.28148","29.76769","3.194996","0","3.194996","0","0","0","19.975",
"06.07.2002 21:00:00","-11.99679","0.217903","-31.16449","34.4674","1.497068","0","0","2.114594","1.080403","0","1.057973","0","0","28.752","29.88232","29.31716","3.194996","0","3.194996","0","0","0","18.9125",
"06.07.2002 22:00:00","-12.89456","0.2251547","-34.25658","35.54287","1.394551","0","0","2.114594","1.080403","0","0","0","0","28.3079","29.55225","28.93007","3.194996","0","3.194996","0","0","0","17.8125",
"06.07.2002 23:00:00","-13.78224","0.2325682","-37.70581","36.68821","1.303544","0","0","2.114594","1.080403","0","0","0","0","27.90326","29.25581","28.57953","3.194996","0","3.194996","0","0","0","16.7125",
"07.07.2002","-14.72652","0.2414453","-41.68073","37.78022","1.216726","0","0","2.114594","1.080403","0","0","0","0","27.51249","28.97541","28.24395","3.194996","0","3.194996","0","0","0","15.6125",
"07.07.2002 01:00:00","-15.29989","0.2438971","-43.35696","38.59469","1.132737","0","0","2.114594","1.080403","0","0","0","0","27.16201","28.70926","27.93564","3.194996","0","3.194996","0","0","0","14.8875",
"07.07.2002 02:00:00","-15.48234","0.2430915","-43.70548","39.05324","1.060507","0","0","2.114594","1.080403","0","0","0","0","26.88597","28.46325","27.67461","3.194996","0","3.194996","0","0","0","14.45",
"07.07.2002 03:00:00","-15.37091","0.2439887","-44.01269","39.50385","0.9947408","0","0","2.114594","1.080403","0","0","0","0","26.64105","28.23194","27.43649","3.194996","0","3.194996","0","0","0","14.175",
"07.07.2002 04:00:00","-15.4609","0.2467695","-44.33672","40.02587","0.9324341","0","0","2.114594","1.080403","0","0","0","0","26.40705","28.01346","27.21026","3.194996","0","3.194996","0","0","0","13.975",
"07.07.2002 05:00:00","-14.85131","0.2366416","-41.80686","40.47248","0.8804209","0","0","2.114594","1.080403","0","1.195579","0","0","26.24076","27.8186","27.02968","3.194996","0","3.194996","0","0","0","13.9625",
"07.07.2002 06:00:00","-14.07947","0.2286272","-39.25705","40.9286","0.8470817","0","0","2.114594","1.080403","0","7.021715","0","0","26.14892","27.67636","26.91264","3.194996","0","3.194996","0","0","0","14.1875",
"07.07.2002 07:00:00","-10.16509","0.1872611","-28.51796","40.55281","0.8736039","0","24.54058","2.114594","2.160806","0.8467177","13.89181","0","-4.068784","26.46802","27.63631","27.05217","4.275399","24.54058","32.35801","0","0","3.542028","14.425",
"07.07.2002 08:00:00","-10.0084","0.2022332","-28.05901","40.47392","0.9206375","0","24.54058","2.114594","4.321611","1.552915","29.55601","0","-8.098042","26.61162","27.70797","27.1598","6.436205","24.54058","38.06084","0","0","7.084055","14.75",
"07.07.2002 09:00:00","-9.896542","0.217861","-26.76687","40.24207","0.9659601","0","24.54058","2.114594","6.482417","2.331146","68.93414","0","-11.6287","26.76601","27.94893","27.35747","8.59701","24.54058","43.76367","0","0","10.62608","15.4625",
"07.07.2002 10:00:00","-14.10555","0.2818615","-31.62329","39.81921","1.056687","0","24.54058","2.114594","8.643223","3.092104","126.717","0","-14.04729","26.9995","28.44567","27.72259","10.75782","24.54058","49.46651","0","0","14.16811","16.8625",
"07.07.2002 11:00:00","-15.77544","0.3203929","-33.28914","39.21729","1.142857","0","24.54058","2.114594","8.643223","3.107806","135.6976","0","-12.42683","27.29939","28.85272","28.07606","10.75782","24.54058","49.46651","0","0","14.16811","18.4375",
"07.07.2002 12:00:00","-13.46785","0.323171","-35.22915","38.47046","1.230356","0","24.54058","2.114594","4.321611","1.548864","131.7084","0","-5.435632","27.66844","29.17633","28.42239","6.436205","24.54058","38.06084","0","0","7.084055","19.9375",
"07.07.2002 13:00:00","-11.43721","0.3646701","-34.37673","37.97406","1.314474","0","24.54058","2.114594","6.482417","2.303787","124.382","0","-7.023706","28.02874","29.43838","28.73356","8.59701","24.54058","43.76367","0","0","10.62608","21.4375",
"07.07.2002 14:00:00","-9.162558","0.3862798","-32.85258","37.29258","1.413093","0","24.54058","2.114594","8.643223","2.959257","134.2439","0","-8.430795","28.46022","29.77404","29.11713","10.75782","24.54058","49.46651","0","0","14.16811","22.625",
"07.07.2002 15:00:00","-9.488921","0.3681478","-29.53347","36.6246","1.503767","0","24.54058","2.114594","8.643223","2.790348","132.0156","0","-8.267929","28.83313","30.04615","29.43964","10.75782","24.54058","49.46651","0","0","14.16811","23.1875",
"07.07.2002 16:00:00","-9.454545","0.3629533","-32.54842","35.7255","1.61767","0","24.54058","2.114594","4.321611","1.256452","180.2432","0","-4.095391","29.2394","30.51577","29.87759","6.436205","24.54058","38.06084","0","0","7.084055","23.6125",
"07.07.2002 17:00:00","-9.913438","0.3439621","-31.87317","34.35423","1.794111","0","24.54058","2.114594","2.160806","0.5741971","249.3638","0","-2.060349","29.90829","31.23548","30.57188","4.275399","24.54058","32.35801","0","0","3.542028","24.175",
"07.07.2002 18:00:00","-9.425738","0.182947","-16.5985","32.30386","2.029356","0","24.54058","2.114594","1.080403","0","264.8435","0","0","30.97428","31.8935","31.43389","3.194996","24.54058","27.73558","0","0","0","24.525",
"07.07.2002 19:00:00","-9.119361","0.1794386","-17.75892","31.57379","2.153059","0","0","2.114594","1.080403","0","184.1872","0","0","31.36403","32.07151","31.71777","3.194996","0","3.194996","0","0","0","24.4125",
"07.07.2002 20:00:00","-9.198541","0.1777258","-18.05035","32.3162","2.031628","0","0","2.114594","1.080403","0","25.03618","0","0","30.94114","31.38449","31.16282","3.194996","0","3.194996","0","0","0","23.8",
"07.07.2002 21:00:00","-9.593569","0.1788078","-18.76333","33.58885","1.867729","0","0","2.114594","1.080403","0","1.687178","0","0","30.25026","30.90209","30.57617","3.194996","0","3.194996","0","0","0","22.875",
"07.07.2002 22:00:00","-10.37864","0.1829572","-21.04745","34.79212","1.745115","0","0","2.114594","1.080403","0","0","0","0","29.72565","30.53182","30.12874","3.194996","0","3.194996","0","0","0","21.625",
"07.07.2002 23:00:00","-11.32622","0.1910388","-24.4122","36.31184","1.645055","0","0","2.114594","1.080403","0","0","0","0","29.26712","30.21432","29.74072","3.194996","0","3.194996","0","0","0","20.2875",
"08.07.2002","-12.36613","0.2018956","-28.41298","37.98576","1.555505","0","0","2.114594","1.080403","0","0","0","0","28.8412","29.92448","29.38284","3.194996","0","3.194996","0","0","0","18.9875",
"08.07.2002 01:00:00","-13.37963","0.2152476","-33.13771","39.68451","1.467245","0","0","2.114594","0","0","0","0","0","28.40964","29.64654","29.02809","2.114593","0","2.114593","0","0","0","17.6875",
"08.07.2002 02:00:00","-14.72077","0.2302082","-38.70547","41.10445","1.376822","0","0","2.114594","0","0","0","0","0","27.98019","29.36961","28.6749","2.114593","0","2.114593","0","0","0","16.325",
"08.07.2002 03:00:00","-15.59075","0.2382812","-42.252","42.15374","1.285305","0","0","2.114594","0","0","0","0","0","27.5764","29.09527","28.33583","2.114593","0","2.114593","0","0","0","15.3",
"08.07.2002 04:00:00","-15.90802","0.2410961","-43.98584","43.00032","1.203805","0","0","2.114594","0","0","0","0","0","27.24725","28.83393","28.04059","2.114593","0","2.114593","0","0","0","14.625",
"08.07.2002 05:00:00","-15.70878","0.2383616","-43.56746","43.8205","1.137578","0","0","2.114594","0","0","7.928815","0","0","26.99201","28.62397","27.80799","2.114593","0","2.114593","0","0","0","14.3375",
"08.07.2002 06:00:00","-15.06232","0.2273131","-39.73333","44.24496","1.140756","0","0","2.114594","0","0","67.53623","0","0","27.01702","28.71895","27.86799","2.114593","0","2.114593","0","0","0","14.8625",
"08.07.2002 07:00:00","-13.47109","0.2103054","-33.87421","43.77389","1.27211","0","0","2.114594","0","0","163.3096","0","0","27.52954","29.28056","28.40505","2.114593","0","2.114593","0","0","0","16.2",
"08.07.2002 08:00:00","-11.03695","0.2037874","-31.30485","42.42909","1.507229","0","0","2.114594","0","0","234.4236","0","0","28.54865","30.12559","29.33712","2.114593","0","2.114593","0","0","0","17.925",
"08.07.2002 09:00:00","-8.931018","0.1949198","-27.78878","41.51802","1.724864","0","0","2.114594","0","0","230.4008","0","0","29.45026","30.77771","30.11399","2.114593","0","2.114593","0","0","0","19.7875",
"08.07.2002 10:00:00","-7.384257","0.1850192","-23.51721","40.8446","1.904079","0","0","2.114594","0","0","207.4873","0","0","30.17779","31.3145","30.74614","2.114593","0","2.114593","0","0","0","21.6875",
"08.07.2002 11:00:00","-6.527541","0.1776505","-19.6516","39.92829","2.035352","0","0","2.114594","0","0","171.9728","0","0","30.72618","31.67952","31.20285","2.114593","0","2.114593","0","0","0","23.4",
"08.07.2002 12:00:00","-6.118071","0.1682719","-15.49898","39.1276","2.113155","0","0","2.114594","0","0","132.2616","0","0","31.06657","31.85415","31.46036","2.114593","0","2.114593","0","0","0","24.9375",
"08.07.2002 13:00:00","-5.594843","0.1483579","-11.09729","38.70155","2.165897","0","0","2.114594","0","0","117.0098","0","0","31.30046","31.98136","31.64091","2.114593","0","2.114593","0","0","0","26.25",
"08.07.2002 14:00:00","-5.285429","0.1341872","-8.727902","38.1755","2.259345","0","0","2.114594","0","0","136.8756","0","0","31.66204","32.32687","31.99445","2.114593","0","2.114593","0","0","0","27.2",
"08.07.2002 15:00:00","-5.418152","0.1353281","-8.655964","37.28437","2.403291","0","0","2.114594","0","0","181.5136","0","0","32.1928","32.85725","32.52502","2.114593","0","2.114593","0","0","0","27.8125",
"08.07.2002 16:00:00","-5.716957","0.1478392","-10.37297","36.20222","2.56179","0","0","2.114594","0","0","217.0098","0","0","32.76586","33.42444","33.09515","2.114593","0","2.114593","0","0","0","28.0625",
"08.07.2002 17:00:00","-6.120134","0.1566693","-12.50541","35.18482","2.702506","0","0","2.114594","0","0","233.4084","0","0","33.26455","33.92353","33.59404","2.114593","0","2.114593","0","0","0","27.975",
"08.07.2002 18:00:00","-6.759383","0.1716744","-16.16139","34.27062","2.812809","0","0","2.114594","0","0","230.6243","0","0","33.63383","34.31098","33.9724","2.114593","0","2.114593","0","0","0","27.4625",
"08.07.2002 19:00:00","-7.796396","0.1864678","-20.61213","33.80837","2.85309","0","0","2.114594","0","0","161.9842","0","0","33.72957","34.35418","34.04187","2.114593","0","2.114593","0","0","0","26.45",
"08.07.2002 20:00:00","-9.311879","0.1925264","-22.91157","35.02292","2.70498","0","0","2.114594","0","0","20.50506","0","0","33.0941","33.63425","33.36418","2.114593","0","2.114593","0","0","0","25.125",
"08.07.2002 21:00:00","-10.76715","0.2034096","-25.83591","36.71633","2.518584","0","0","2.114594","0","0","1.191117","0","0","32.28022","33.10953","32.69488","2.114593","0","2.114593","0","0","0","23.6625",
"08.07.2002 22:00:00","-11.61028","0.2039053","-26.7677","37.98775","2.381607","0","0","2.114594","0","0","0","0","0","31.69694","32.70568","32.20131","2.114593","0","2.114593","0","0","0","22.6625",
"08.07.2002 23:00:00","-11.93627","0.2017044","-26.94023","39.27412","2.284623","0","0","2.114594","0","0","0","0","0","31.29974","32.37416","31.83695","2.114593","0","2.114593","0","0","0","22.025",
"09.07.2002","-12.1699","0.2009113","-27.70264","40.70765","2.20759","0","0","2.114594","0","0","0","0","0","30.97148","32.09058","31.53103","2.114593","0","2.114593","0","0","0","21.3625",
"09.07.2002 01:00:00","-11.96735","0.1964797","-26.37214","42.28613","2.147241","0","0","2.114594","0","0","0","0","0","30.7182","31.84733","31.28276","2.114593","0","2.114593","0","0","0","21.2875",
"09.07.2002 02:00:00","-11.29756","0.189814","-24.02355","43.54792","2.10457","0","0","2.114594","0","0","0","0","0","30.55906","31.64502","31.10204","2.114593","0","2.114593","0","0","0","21.5875",
"09.07.2002 03:00:00","-10.62937","0.182909","-22.09968","44.69445","2.071895","0","0","2.114594","0","0","0","0","0","30.44184","31.47326","30.95755","2.114593","0","2.114593","0","0","0","21.825",
"09.07.2002 04:00:00","-10.28765","0.1821795","-21.45107","45.86817","2.042997","0","0","2.114594","0","0","0","0","0","30.325","31.31851","30.82176","2.114593","0","2.114593","0","0","0","21.9",
"09.07.2002 05:00:00","-10.10951","0.1816761","-21.0082","46.88834","2.011996","0","0","2.114594","0","0","1.843959","0","0","30.19416","31.17969","30.68692","2.114593","0","2.114593","0","0","0","21.9",
"09.07.2002 06:00:00","-9.27719","0.16926","-18.66721","47.62011","2.001044","0","0","2.114594","0","0","24.04259","0","0","30.15262","31.15423","30.65342","2.114593","0","2.114593","0","0","0","22.2125",
"09.07.2002 07:00:00","-7.951797","0.1499707","-14.4521","47.49042","2.107572","0","0","2.114594","0","0","132.1712","0","0","30.51677","31.66492","31.09084","2.114593","0","2.114593","0","0","0","23.4625",
"09.07.2002 08:00:00","-6.011813","0.1290102","-9.883131","45.69862","2.324537","0","0","2.114594","0","0","226.5718","0","0","31.37411","32.58239","31.97825","2.114593","0","2.114593","0","0","0","25.725",
"09.07.2002 09:00:00","-4.589072","0.1174423","-7.554649","43.92695","2.510286","0","0","2.114594","0","0","161.8508","0","0","32.27576","32.96416","32.61996","2.114593","0","2.114593","0","0","0","27.6375",
"09.07.2002 10:00:00","-4.700745","0.1262535","-7.202946","43.63785","2.575195","0","0","2.114594","0","0","96.55692","0","0","32.54075","33.01604","32.7784","2.114593","0","2.114593","0","0","0","28.45",
"09.07.2002 11:00:00","-5.087298","0.1360331","-7.541231","43.48299","2.569039","0","0","2.114594","0","0","68.77466","0","0","32.51326","32.96708","32.74017","2.114593","0","2.114593","0","0","0","28.5375",
"09.07.2002 12:00:00","-4.991043","0.1302815","-7.144819","43.02375","2.587115","0","0","2.114594","0","0","93.75514","0","0","32.57151","33.11414","32.84282","2.114593","0","2.114593","0","0","0","28.625",
"09.07.2002 13:00:00","-4.670069","0.1205786","-5.896639","42.22679","2.64959","0","0","2.114594","0","0","114.6717","0","0","32.82405","33.37701","33.10053","2.114593","0","2.114593","0","0","0","29.2625",
"09.07.2002 14:00:00","-4.436963","0.1161126","-5.134995","41.37197","2.7246","0","0","2.114594","0","0","112.456","0","0","33.13509","33.62297","33.37903","2.114593","0","2.114593","0","0","0","29.9125",
"09.07.2002 15:00:00","-4.560468","0.121386","-5.583982","41.06217","2.75246","0","0","2.114594","0","0","80.61727","0","0","33.25554","33.64615","33.45084","2.114593","0","2.114593","0","0","0","29.975",
"09.07.2002 16:00:00","-4.535654","0.1205798","-5.665265","40.65116","2.803736","0","0","2.114594","0","0","115.8095","0","0","33.42448","33.90644","33.66546","2.114593","0","2.114593","0","0","0","30.0875",
"09.07.2002 17:00:00","-4.684377","0.1256111","-6.189033","40.43375","2.827047","0","0","2.114594","0","0","74.58642","0","0","33.52855","33.8941","33.71132","2.114593","0","2.114593","0","0","0","30.075",
