"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"02.12.2002 09:00:00","-1.066668","0","0.3396427","-35.78255","0","33.9622","-0.9207584","98.82245","0","17.83214","0","7.16851","5.38787","53.60515","0","16.28333","15.14322","15.71328","17.83214","0","17.83214","116.2617","116.2617","0","0","-0.3",
"02.12.2002 10:00:00","-1.062596","0","0.3391587","-35.52966","0","33.68979","-0.9246079","99.47726","0","17.83214","0","7.16851","12.97375","54.43649","0","16.28333","15.11039","15.69686","17.83214","0","17.83214","117.0321","117.0321","0","0","-0.2375",
"02.12.2002 11:00:00","-1.054526","0","0.3383536","-35.11963","0","33.51431","-0.9258656","98.83878","0","17.83214","0","7.16851","18.53795","54.06032","0","16.28333","15.10853","15.69593","17.83214","0","17.83214","116.281","116.281","0","0","-0.1375",
"02.12.2002 12:00:00","-1.05188","0","0.3378235","-34.90836","0","33.58812","-0.9255904","98.18648","0","17.83214","0","7.16851","21.06632","53.50347","0","16.28333","15.11607","15.6997","17.83214","0","17.83214","115.5135","115.5135","0","0","-0.1",
"02.12.2002 13:00:00","-1.046437","0","0.3383696","-35.03458","0","33.73386","-0.9249539","97.9107","0","17.83214","0","7.16851","21.58643","53.22119","0","16.28333","15.12345","15.70339","17.83214","0","17.83214","115.189","115.189","0","0","-0.1",
"02.12.2002 14:00:00","-1.051963","0","0.3383047","-35.15035","0","33.94792","-0.9242597","97.87764","0","17.83214","0","7.16851","20.58676","53.01566","0","16.28333","15.12696","15.70514","17.83214","0","17.83214","115.1502","115.1502","0","0","-0.1625",
"02.12.2002 15:00:00","-1.056759","0","0.3393658","-35.61946","0","34.0749","-0.925908","99.2001","0","17.83214","0","7.16851","16.3867","54.06792","0","16.28333","15.10172","15.69253","17.83214","0","17.83214","116.706","116.706","0","0","-0.2625",
"02.12.2002 16:00:00","-1.067287","0","0.3402979","-36.19805","0","34.08481","-0.9303541","101.8735","0","17.83214","0","7.16851","10.40523","56.30007","0","16.28333","15.04413","15.66373","17.83214","0","17.83214","119.8512","119.8512","0","0","-0.425",
"02.12.2002 17:00:00","-1.100523","0","0.3447166","-38.71599","0","33.78705","-0.940496","110.0244","0","17.83214","0","7.16851","1.356019","62.72897","0","16.28333","14.92237","15.60285","17.83214","0","17.83214","129.4405","129.4405","0","0","-1.0625",
"02.12.2002 18:00:00","-1.08804","0","0.3427341","-37.58643","0","33.11488","-0.9496537","110.7267","0","17.83214","0","7.16851","0","64.2198","0","16.28333","14.83405","15.55869","17.83214","0","17.83214","130.2667","130.2667","0","0","-0.775",
"02.12.2002 19:00:00","-1.056168","0","0.3388627","-35.26719","0","32.87833","-0.9564357","108.7953","0","17.83214","0","7.16851","0","63.98954","0","16.28333","14.76425","15.52379","17.83214","0","17.83214","127.9944","127.9944","0","0","-0.15",
"02.12.2002 20:00:00","-1.02441","0","0.3349151","-33.08918","0","33.06977","-0.9614287","107.0259","0","17.83214","0","7.16851","0","63.81426","0","16.28333","14.69884","15.49109","17.83214","0","17.83214","125.9128","125.9128","0","0","0.4375",
"02.12.2002 21:00:00","-0.99627","0","0.3306869","-30.80345","0","33.7345","-0.9639525","104.6299","0","17.83214","0","7.16851","0","63.15947","0","16.28333","14.64398","15.46366","17.83214","0","17.83214","123.094","123.094","0","0","1.075",
"02.12.2002 22:00:00","-0.971946","0","0.3272032","-28.95444","0","34.64737","-0.9646605","102.6612","0","17.83214","0","7.16851","0","62.66803","0","16.28333","14.59814","15.44074","17.83214","0","17.83214","120.7779","120.7779","0","0","1.6125",
"02.12.2002 23:00:00","-0.945421","0","0.3241932","-27.33175","0","35.68576","-0.9639577","100.5794","0","17.83214","0","7.16851","0","61.96244","0","16.28333","14.56416","15.42375","17.83214","0","17.83214","118.3288","118.3288","0","0","2.1125",
"03.12.2002","-0.911592","0","0.3215891","-25.71538","0","36.82756","-0.9620923","97.89452","0","17.83214","0","7.16851","0","60.8252","0","16.28333","14.54183","15.41258","17.83214","0","17.83214","115.17","115.17","0","0","2.675",
"03.12.2002 01:00:00","-0.889229","0","0.3161873","-23.66723","0","38.02878","-0.9589302","94.48964","0","17.83214","0","7.16851","0","58.9109","0","16.28333","14.52929","15.40631","17.83214","0","17.83214","111.1643","111.1643","0","0","3.2125",
"03.12.2002 02:00:00","-0.860299","0","0.3134311","-22.01157","0","39.09405","-0.9551374","90.72628","0","17.83214","0","7.16851","0","56.89124","0","16.28333","14.52882","15.40607","17.83214","0","17.83214","106.7368","106.7368","0","0","3.8375",
"03.12.2002 03:00:00","-0.824956","0","0.3098127","-20.14518","0","39.93879","-0.9513375","86.20317","0","17.83214","0","7.16851","0","54.32538","0","16.28333","14.53747","15.4104","17.83214","0","17.83214","101.4155","101.4155","0","0","4.5375",
"03.12.2002 04:00:00","-0.809745","0","0.3047272","-18.42334","0","40.54665","-0.9480376","82.21458","0","17.83214","0","7.16851","0","51.76752","0","16.28333","14.55099","15.41716","17.83214","0","17.83214","96.72303","96.72303","0","0","5.05",
"03.12.2002 05:00:00","-0.78871","0","0.3020902","-17.236","0","41.15228","-0.9446397","78.69175","0","17.83214","0","7.16851","0","49.51106","0","16.28333","14.57053","15.42693","17.83214","0","17.83214","92.57853","92.57853","0","0","5.5125",
"03.12.2002 06:00:00","-0.755371","0","0.2993376","-16.2101","0","42.26514","-0.9396905","75.45028","0","17.83214","0","7.16851","0","47.25846","0","16.28333","14.59472","15.43903","17.83214","0","17.83214","88.76503","88.76503","0","0","5.8875",
"03.12.2002 07:00:00","-0.737895","0","0.2978919","-15.61295","0","43.96692","-0.9322628","73.07163","0","17.83214","0","7.16851","0","45.5316","0","16.28333","14.61865","15.45099","17.83214","0","17.83214","85.96663","85.96663","0","0","6.125",
"03.12.2002 08:00:00","-0.745818","0","0.2967521","-15.32439","0","45.27675","-0.9257469","71.89835","0","17.83214","0","7.16851","0.2909391","44.60012","0","16.28333","14.63459","15.45896","17.83214","0","17.83214","84.5863","84.5863","0","0","6.2",
"03.12.2002 09:00:00","-0.746302","0","0.2956575","-14.77415","0","46.03687","-0.9215026","70.32114","0","17.83214","0","7.16851","2.75927","43.72883","0","16.28333","14.64943","15.46638","17.83214","0","17.83214","82.73075","82.73075","0","0","6.45",
"03.12.2002 10:00:00","-0.725986","0","0.2914623","-13.49714","0","46.87686","-0.9129916","64.895","0","17.83214","0","7.16851","7.70908","39.562","0","16.28333","14.72532","15.50433","17.83214","0","17.83214","76.34706","76.34706","0","0","6.9125",
"03.12.2002 11:00:00","-0.678915","0","0.2844673","-11.19209","0","47.9523","-0.9008971","55.76771","0","17.83214","0","7.16851","12.47779","33.2291","0","16.28333","14.83327","15.5583","17.83214","0","17.83214","65.60907","65.60907","0","0","7.9125",
"03.12.2002 12:00:00","-0.621093","0","0.2757833","-8.768191","0","48.59134","-0.8859178","44.37064","0","17.83214","0","7.16851","15.58607","24.93681","0","16.28333","14.99009","15.63671","17.83214","0","17.83214","52.20074","52.20074","0","0","9.025",
"03.12.2002 13:00:00","-0.578955","0","0.2690814","-7.207893","0","49.31154","-0.8753018","37.1149","0","17.83214","0","7.16851","15.25741","19.76012","0","16.28333","15.09333","15.68833","17.83214","0","17.83214","43.6646","43.6646","0","0","9.775",
"03.12.2002 14:00:00","-0.555521","0","0.2653401","-6.409022","0","50.22833","-0.8656345","32.143","0","17.83214","0","7.16851","14.03122","15.93236","0","16.28333","15.181","15.73216","17.83214","0","17.83214","37.8153","37.8153","0","0","10.1875",
"03.12.2002 15:00:00","-0.541542","0","0.2636226","-6.007015","0","51.17062","-0.8579069","28.95135","0","17.83214","0","7.16851","10.51468","13.40096","0","16.28333","15.24039","15.76186","17.83214","0","17.83214","34.06041","34.06041","0","0","10.425",
"03.12.2002 16:00:00","-0.546387","0","0.2646964","-6.150331","0","52.00384","-0.8536841","28.4697","0","17.83214","0","7.16851","4.658667","12.78221","0","16.28333","15.25656","15.76994","17.83214","0","17.83214","33.49376","33.49376","0","0","10.375",
"03.12.2002 17:00:00","-0.569745","0","0.2682459","-6.817292","0","52.53077","-0.852182","30.14562","0","17.83214","0","7.16851","0.441952","13.55866","0","16.28333","15.24766","15.7655","17.83214","0","17.83214","35.46544","35.46544","0","0","10.05",
"03.12.2002 18:00:00","-0.58689","0","0.2701665","-7.233854","0","52.73687","-0.8512359","31.13353","0","17.83214","0","7.16851","0","13.95834","0","16.28333","15.24572","15.76453","17.83214","0","17.83214","36.62769","36.62769","0","0","9.8375",
"03.12.2002 19:00:00","-0.64324","0","0.278206","-9.32186","0","52.82813","-0.8548899","38.50377","0","17.83214","0","7.16851","0","18.43843","0","16.28333","15.1907","15.73702","17.83214","0","17.83214","45.29855","45.29855","0","0","8.8",
"03.12.2002 20:00:00","-0.654662","0","0.2796639","-9.673738","0","52.85688","-0.8563897","40.06185","0","17.83214","0","7.16851","0","19.54663","0","16.28333","15.16721","15.72527","17.83214","0","17.83214","47.1316","47.1316","0","0","8.6375",
"03.12.2002 21:00:00","-0.626783","0","0.2755757","-8.593301","0","52.85027","-0.8575338","37.88823","0","17.83214","0","7.16851","0","18.79674","0","16.28333","15.15273","15.71803","17.83214","0","17.83214","44.57439","44.57439","0","0","9.15",
"03.12.2002 22:00:00","-0.618389","0","0.2741908","-8.194355","0","52.89812","-0.858723","37.45101","0","17.83214","0","7.16851","0","18.95785","0","16.28333","15.13412","15.70872","17.83214","0","17.83214","44.06001","44.06001","0","0","9.3625",
"03.12.2002 23:00:00","-0.626251","0","0.2752974","-8.494071","0","52.74086","-0.8607292","38.79375","0","17.83214","0","7.16851","0","19.88149","0","16.28333","15.1146","15.69897","17.83214","0","17.83214","45.63971","45.63971","0","0","9.2125",
"04.12.2002","-0.627909","0","0.275318","-8.48336","0","52.66986","-0.8608451","38.37273","0","17.83214","0","7.16851","0","19.49887","0","16.28333","15.11703","15.70018","17.83214","0","17.83214","45.14438","45.14438","0","0","9.225",
"04.12.2002 01:00:00","-0.639861","0","0.2771539","-8.975251","0","52.43544","-0.8608105","37.97072","0","17.83214","1.233728","7.16851","0","18.43546","0","16.28333","15.12754","15.70544","19.06586","0","19.06586","44.67143","44.67143","0","0","8.9875",
"04.12.2002 02:00:00","-0.666952","0","0.2809558","-10.03621","0","52.25222","-0.8626708","41.01171","0","17.83214","1.233728","7.16851","0","20.08628","0","16.28333","15.11221","15.69777","19.06586","0","19.06586","48.24907","48.24907","0","0","8.4875",
"04.12.2002 03:00:00","-0.697353","0","0.2852617","-11.30168","0","51.92384","-0.8653271","44.62063","0","17.83214","1.233728","7.16851","0","22.1355","0","16.28333","15.09141","15.68737","19.06586","0","19.06586","52.49486","52.49486","0","0","7.925",
"04.12.2002 04:00:00","-0.71787","0","0.2881415","-12.15019","0","51.41718","-0.8686701","47.21582","0","17.83214","1.233728","7.16851","0","23.76747","0","16.28333","15.06942","15.67638","19.06586","0","19.06586","55.54803","55.54803","0","0","7.575",
"04.12.2002 05:00:00","0.847007","0","0.3026186","-17.66387","0","46.07365","-0.7545663","118.3991","0","17.83214","1.233728","6.717497","0","96.6292","-12.99435","17.88084","15.21177","16.5463","19.06586","0","19.06586","139.293","139.293","0","0","7.3125",
"04.12.2002 06:00:00","-2.678089","0","0.5954242","-18.91992","0","43.10616","-0.5975175","145.5336","48.14677","44.58034","1.233728","16.55017","0","66.68722","0","18.82038","15.66288","17.24163","45.81407","48.14677","93.96084","171.216","171.216","0","0","7.0125",
"04.12.2002 07:00:00","-2.86153","0","0.884777","-19.56824","0","42.60181","-0.5288535","151.8247","24.07338","71.32854","1.233728","26.48028","0","38.75676","-11.9864","18.85","16.0124","17.4312","72.56227","24.07338","96.63566","178.6173","178.6173","0","0","6.775",
"04.12.2002 08:00:00","-2.877466","0","1.097733","-20.1144","0","42.86483","-0.4987561","145.2194","52.09663","89.16068","2.467455","35.1552","0","18.62846","-36.78653","18.85","16.35254","17.60127","91.62814","52.09663","147.7695","170.8463","170.8463","0","4.044692","6.575",
"04.12.2002 09:00:00","-2.879945","0","1.117893","-20.00473","0","43.02883","-0.474281","135.028","52.09663","89.16068","4.934911","37.21004","1.632003","10.45432","-42.29667","18.85","16.61804","17.73402","94.09559","52.09663","154.2816","158.8565","158.8565","0","8.089386","6.625",
"04.12.2002 10:00:00","-2.850146","0","0.9448988","-19.34536","0","43.14558","-0.4561539","112.3259","52.09663","71.32854","7.402367","32.64481","4.620837","4.95109","-29.65832","18.85","16.82402","17.83701","78.73091","52.09663","142.9616","132.1481","132.1481","0","12.13408","6.825",
"04.12.2002 11:00:00","-2.852747","0","1.156562","-19.10214","0","43.53913","-0.4355832","115.5963","52.09663","89.16068","9.869822","41.31973","7.761145","2.164438","-56.79904","18.85","17.03439","17.9422","99.0305","52.09663","167.3059","135.9957","135.9957","0","16.17877","6.9625",
"04.12.2002 12:00:00","-2.817077","0","0.6755618","-18.33125","0","42.85108","-0.4252691","77.897","52.09663","44.58034","9.869822","24.76955","12.87453","1.123289","-14.76068","18.85","17.18761","18.0188","54.45016","52.09663","122.7256","91.64352","91.64352","0","16.17877","7.1875",
"04.12.2002 13:00:00","-2.781675","0","0.9198036","-17.60762","0","44.02751","-0.4051518","83.31733","52.09663","71.32854","4.934911","30.5898","20.70246","3.633896","-46.20579","18.85203","17.39594","18.12398","76.26346","52.09663","136.4495","98.02039","98.02039","0","8.089386","7.425",
"04.12.2002 14:00:00","-2.850893","0","1.125337","-15.0354","0","45.16789","-0.3667254","66.97546","52.09663","89.16068","7.402367","39.23963","39.04843","0.5056025","-78.03951","18.88722","17.77392","18.33057","96.56305","52.09663","160.7937","78.79465","78.79465","0","12.13408","8.4375",
"04.12.2002 15:00:00","-3.006391","0","1.140663","-12.88744","0","45.76416","-0.3364328","45.57382","52.09663","89.16068","9.869822","41.21588","29.23579","0","-88.71998","18.93506","18.01739","18.47622","99.0305","52.09663","167.3059","53.61626","53.61626","0","16.17877","9.375",
"04.12.2002 16:00:00","-3.202014","0","0.948732","-12.49127","0","45.44741","-0.3191302","34.56161","52.09663","71.32854","9.869822","34.54066","16.44991","0","-73.03953","18.97077","18.15515","18.56296","81.19836","52.09663","149.4738","40.66072","40.66072","0","16.17877","9.6",
"04.12.2002 17:00:00","-3.423189","0","0.9104102","-13.39897","0","44.32224","-0.3165957","39.62276","52.09663","71.32854","4.934911","30.49025","2.283648","0.8804071","-66.32014","18.99607","18.18058","18.58833","76.26346","52.09663","136.4495","46.61501","46.61501","0","8.089386","9.225",
"04.12.2002 18:00:00","-3.629447","0","0.8935797","-14.8243","0","43.38396","-0.3156253","47.45232","52.09663","71.32854","2.467455","28.47889","0","2.550107","-63.4018","19.01401","18.21045","18.61223","73.79601","52.09663","129.9373","55.82626","55.82626","0","4.044692","8.625",
"04.12.2002 19:00:00","-3.928865","0","0.5891394","-16.10837","0","42.73328","-0.3105787","30.88053","76.17001","44.58034","1.233728","16.55018","0","3.583338","-41.75854","19.05028","18.25605","18.65316","45.81407","76.17001","121.9841","36.33003","36.33003","0","0","8.0875",
"04.12.2002 20:00:00","-2.665332","0","0.5902948","-17.22958","0","43.39994","-0.3576333","32.07025","48.14677","44.58034","1.233728","16.55018","0","0","-40.45492","18.65578","18.14001","18.3979","45.81407","48.14677","93.96084","37.7297","37.7297","0","0","7.5875",
"04.12.2002 21:00:00","-1.799114","0","0.5940976","-18.68374","0","43.42275","-0.4174463","38.04264","48.14677","44.58034","1.233728","16.55018","0","0","-38.37278","18.40672","17.98904","18.19788","45.81407","48.14677","93.96084","44.75605","44.75605","0","0","7.025",
"04.12.2002 22:00:00","-1.109794","0","0.5975426","-20.08716","0","42.7466","-0.4597003","43.9937","48.14677","44.58034","1.233728","16.55018","0","0","-36.13427","18.21958","17.85735","18.03846","45.81407","48.14677","93.96084","51.7573","51.7573","0","0","6.4875",
"04.12.2002 23:00:00","-1.782334","0","0.3067481","-18.56748","0","44.39139","-0.5564689","0","0","17.83214","1.233728","6.865571","0","0","-30.13005","17.19741","17.51674","17.35708","19.06586","0","19.06586","0","0","0","0","5.925",
"05.12.2002","-2.033673","0","0.3049176","-17.99547","0","44.64596","-0.6850864","17.70163","0","17.83214","1.233728","7.167429","0","0","-11.82014","16.53833","17.11597","16.82715","19.06586","0","19.06586","20.82545","20.82545","0","0","5.3875",
"05.12.2002 01:00:00","-1.730343","0","0.3071176","-19.20171","0","43.70473","-0.7260166","26.72059","0","17.83214","1.233728","7.16851","0","0","-4.184718","16.46772","16.80588","16.6368","19.06586","0","19.06586","31.43599","31.43599","0","0","4.8875",
"05.12.2002 02:00:00","-1.470652","0","0.3096865","-20.5005","0","43.23937","-0.7589093","34.26482","0","17.83214","1.233728","7.16851","0","1.988205","-2.237135E-02","16.40891","16.52902","16.46896","19.06586","0","19.06586","40.31155","40.31155","0","0","4.3875",
"05.12.2002 03:00:00","-1.230812","0","0.3131582","-21.99848","0","42.96695","-0.7882056","41.36871","0","17.83214","1.233728","7.16851","0","7.696333","0","16.353","16.27353","16.31326","19.06586","0","19.06586","48.66906","48.66906","0","0","3.8875",
"05.12.2002 04:00:00","-0.990237","0","0.3157662","-23.15564","0","42.33381","-0.8163658","47.80418","0","17.83214","1.233728","7.16851","0","13.10636","0","16.30001","16.04317","16.17159","19.06586","0","19.06586","56.24021","56.24021","0","0","3.5125",
"05.12.2002 05:00:00","1.07643","0","0.3285694","-29.96162","0","37.83435","-0.7182215","115.7039","0","17.83214","1.233728","6.718451","0","87.46416","-17.67476","17.91707","15.9918","16.95444","19.06586","0","19.06586","136.1222","136.1222","0","0","3.275",
"05.12.2002 06:00:00","-3.15985","0","0.6199734","-31.357","0","35.75662","-0.5760567","162.2708","48.14677","44.58034","1.233728","16.55017","0","55.99288","0","18.82599","16.25939","17.54269","45.81407","48.14677","93.96084","190.9069","190.9069","0","0","3.0125",
"05.12.2002 07:00:00","-3.343566","0","0.9091273","-32.24981","0","35.93513","-0.5194458","192.5222","24.07338","71.32854","1.233728","26.48028","0","30.3136","-7.137725","18.85","16.45743","17.65371","72.56227","24.07338","96.63566","226.4968","226.4968","0","0","2.775",
"05.12.2002 08:00:00","-3.367577","0","1.121988","-32.97087","0","36.33579","-0.4966298","203.3024","52.09663","89.16068","2.467455","35.1552","0","11.88187","-28.46786","18.85","16.68611","17.76805","91.62814","52.09663","147.7695","239.1793","239.1793","0","4.044692","2.575",
"05.12.2002 09:00:00","-3.377107","0","1.142902","-32.9899","0","36.38774","-0.4789533","198.0365","52.09663","89.16068","4.934911","37.21004","2.196122","4.885319","-31.35864","18.85","16.8658","17.8579","94.09559","52.09663","154.2816","232.9842","232.9842","0","8.089386","2.625",
"05.12.2002 10:00:00","-3.351437","0","0.9703971","-31.9364","0","35.67713","-0.4674639","165.7561","52.09663","71.32854","7.402367","32.64481","7.657693","0.8286709","-18.26839","18.85","17.01802","17.93401","78.73091","52.09663","142.9616","195.0072","195.0072","0","12.13408","2.95",
"05.12.2002 11:00:00","-3.317496","0","1.179574","-30.77772","0","34.95587","-0.4560399","178.5778","52.09663","89.16068","9.869822","41.31973","10.94264","0","-46.63121","18.85","17.18545","18.01772","99.0305","52.09663","167.3059","210.0915","210.0915","0","16.17877","3.2875",
"05.12.2002 12:00:00","-3.282758","0","0.6999812","-29.86626","0","34.13321","-0.4517308","117.7439","52.09663","44.58034","9.869822","24.76955","12.20135","5.394785","-8.660552","18.85","17.26828","18.05914","54.45016","52.09663","122.7256","138.5223","138.5223","0","16.17877","3.525",
"05.12.2002 13:00:00","-3.264838","0","0.9445155","-29.35129","0","33.3244","-0.4438317","139.5668","52.09663","71.32854","4.934911","30.58997","18.60695","0.5883986","-30.49295","18.85","17.40884","18.12942","76.26346","52.09663","136.4495","164.1962","164.1962","0","8.089386","3.6625",
"05.12.2002 14:00:00","-3.152437","0","1.14917","-26.1163","0","32.38892","-0.4218248","134.3717","52.09663","89.16068","7.402367","39.26488","38.52185","0","-65.59104","18.8509","17.73647","18.29369","96.56305","52.09663","160.7937","158.0844","158.0844","0","12.13408","4.6375",
"05.12.2002 15:00:00","-3.096331","0","1.163056","-23.03478","0","31.11051","-0.4103751","112.1322","52.09663","89.16068","9.869822","41.31084","29.5252","0","-77.54569","18.86045","17.92907","18.39476","99.0305","52.09663","167.3059","131.9202","131.9202","0","16.17877","5.6375",
"05.12.2002 16:00:00","-3.208659","0","0.9706938","-22.42348","0","29.92651","-0.4053881","91.42599","52.09663","71.32854","9.869822","34.66072","17.60801","0","-61.53619","18.88289","18.02424","18.45356","81.19836","52.09663","149.4738","107.56","107.56","0","16.17877","5.8375",
"05.12.2002 17:00:00","-3.496148","0","0.9326987","-23.67778","0","29.53856","-0.4046224","97.15983","52.09663","71.32854","4.934911","30.5491","2.449272","0","-51.72795","18.91767","18.00168","18.45967","76.26346","52.09663","136.4495","114.3057","114.3057","0","8.089386","5.425",
"05.12.2002 18:00:00","-3.730631","0","0.9150457","-25.07852","0","29.25986","-0.4030507","103.7635","52.09663","71.32854","2.467455","28.50474","0","0.5657308","-46.51678","18.94436","17.99423","18.46929","73.79601","52.09663","129.9373","122.0747","122.0747","0","4.044692","4.95",
"05.12.2002 19:00:00","-4.099792","0","0.6112869","-26.38605","0","29.45346","-0.395512","71.24264","76.17001","44.58034","1.233728","16.55018","0","1.773114","-23.8861","18.9895","18.00833","18.49891","45.81407","76.17001","121.9841","83.81487","83.81487","0","0","4.55",
"05.12.2002 20:00:00","-2.739816","0","0.6121784","-27.45968","0","29.93201","-0.4399455","74.08501","48.14677","44.58034","1.233728","16.55018","0","0","-22.03447","18.62471","17.86934","18.24703","45.81407","48.14677","93.96084","87.15884","87.15884","0","0","4.15",
"05.12.2002 21:00:00","-1.642265","0","0.6144084","-28.59007","0","30.15922","-0.4999826","79.11398","48.14677","44.58034","1.233728","16.55018","0","0","-19.76663","18.35532","17.7021","18.02871","45.81407","48.14677","93.96084","93.07526","93.07526","0","0","3.75",
"05.12.2002 22:00:00","-0.903021","0","0.6163752","-29.76739","0","29.91619","-0.5420679","84.39752","48.14677","44.58034","1.233728","16.55018","0","0","-17.23319","18.19226","17.55182","17.87204","45.81407","48.14677","93.96084","99.2912","99.2912","0","0","3.35",
"05.12.2002 23:00:00","-2.066722","0","0.3235277","-26.47425","0","31.77355","-0.6501719","4.73105","0","17.83214","1.233728","6.963036","0","0","-32.61452","16.9955","17.17397","17.08474","19.06586","0","19.06586","5.565941","5.565941","0","0","3.0125",
"06.12.2002","-2.062289","0","0.322201","-26.05476","0","32.12537","-0.75856","43.67391","0","17.83214","1.233728","7.168502","0","6.646875","0","16.53873","16.77308","16.6559","19.06586","0","19.06586","51.38107","51.38107","0","0","2.65",
"06.12.2002 01:00:00","-1.674729","0","0.3235178","-26.97294","0","31.80097","-0.7974461","49.81873","0","17.83214","1.233728","7.16851","0","11.84645","0","16.46195","16.45505","16.4585","19.06586","0","19.06586","58.61028","58.61028","0","0","2.3125",
"06.12.2002 02:00:00","-1.354604","0","0.3248131","-27.82286","0","31.89011","-0.8285822","56.88742","0","17.83214","1.233728","7.16851","0","18.07116","0","16.39973","16.17552","16.28763","19.06586","0","19.06586","66.92638","66.92638","0","0","2.0125",
"06.12.2002 03:00:00","-1.081539","0","0.3267409","-28.81524","0","32.15928","-0.8557771","63.61999","0","17.83214","1.233728","7.16851","0","23.9724","0","16.34495","15.92533","16.13514","19.06586","0","19.06586","74.84705","74.84705","0","0","1.7125",
"06.12.2002 04:00:00","-1.023484","0","0.3276597","-29.35476","0","32.48195","-0.8758821","69.92325","0","17.83214","1.233728","7.16851","0","29.76847","0","16.32606","15.70892","16.01749","19.06586","0","19.06586","82.26265","82.26265","0","0","1.5375",
"06.12.2002 05:00:00","1.040491","0","0.3400424","-36.22023","0","29.80063","-0.7765165","137.7346","0","17.83214","1.233728","6.744068","0","104.7609","-17.54864","17.87525","15.67651","16.77588","19.06586","0","19.06586","162.0407","162.0407","0","0","1.4375",
"06.12.2002 06:00:00","-3.324633","0","0.6321867","-37.99228","0","28.38934","-0.6272972","193.6611","48.14677","44.58034","1.233728","16.5501","0","75.64906","0","18.82278","15.97443","17.39861","45.81407","48.14677","93.96084","227.8366","227.8366","0","0","1.275",
"06.12.2002 07:00:00","-3.530508","0","0.9196386","-38.28901","0","28.40336","-0.5701514","227.2342","24.07338","71.32854","1.233728","26.48028","0","40.75884","0","18.85","16.19798","17.52399","72.56227","24.07338","96.63566","267.3344","267.3344","0","0","1.2",
"06.12.2002 08:00:00","-3.537885","0","1.130965","-38.43473","0","28.67628","-0.5464332","239.0652","52.09663","89.16068","2.467455","35.1552","0","12.35012","-13.08503","18.85","16.44762","17.64881","91.62814","52.09663","147.7695","281.2532","281.2532","0","4.044692","1.1375",
"06.12.2002 09:00:00","-3.512681","0","1.151888","-38.384","0","28.77441","-0.5280102","232.92","52.09663","89.16068","4.934911","37.21004","1.529695","5.325635","-16.71159","18.85","16.63781","17.7439","94.09559","52.09663","154.2816","274.0234","274.0234","0","8.089386","1.225",
"06.12.2002 10:00:00","-3.491532","0","0.9808587","-37.83748","0","28.37935","-0.5165889","199.5247","52.09663","71.32854","7.402367","32.64481","4.210227","0.2560819","-1.840731","18.85","16.77604","17.81302","78.73091","52.09663","142.9616","234.7349","234.7349","0","12.13408","1.425",
"06.12.2002 11:00:00","-3.467126","0","1.190069","-36.86754","0","28.71892","-0.5031756","219.386","52.09663","89.16068","9.869822","41.31973","6.850628","0","-30.56096","18.85","16.934","17.892","99.0305","52.09663","167.3059","258.1011","258.1011","0","16.17877","1.625",
"06.12.2002 12:00:00","-3.444562","0","0.7118865","-36.17368","0","29.57785","-0.491735","147.9968","52.09663","44.58034","9.869822","24.76955","7.968789","21.19848","-7.857328","18.85","17.00524","17.92762","54.45016","52.09663","122.7256","174.1138","174.1138","0","16.17877","1.825",
"06.12.2002 13:00:00","-3.452996","0","0.9569673","-35.72887","0","28.96161","-0.4826095","175.9418","52.09663","71.32854","4.934911","30.58997","15.04625","0.3160084","-13.51138","18.85","17.13795","17.99397","76.26346","52.09663","136.4495","206.9904","206.9904","0","8.089386","1.9625",
"06.12.2002 14:00:00","-3.30309","0","1.161543","-31.88799","0","28.56696","-0.4577497","172.1605","52.09663","89.16068","7.402367","39.26488","38.22042","0","-50.84176","18.85","17.48175","18.16587","96.56305","52.09663","160.7937","202.5417","202.5417","0","12.13408","3.0625",
"06.12.2002 15:00:00","-3.165237","0","1.174869","-28.08549","0","28.3606","-0.4431225","146.5222","52.09663","89.16068","9.869822","41.31973","29.35987","0","-64.62415","18.85","17.67895","18.26447","99.0305","52.09663","167.3059","172.379","172.379","0","16.17877","4.2",
"06.12.2002 16:00:00","-3.13129","0","0.9811806","-26.81591","0","28.32754","-0.4352615","118.008","52.09663","71.32854","9.869822","34.69966","18.16059","0","-50.39213","18.85","17.77706","18.31353","81.19836","52.09663","149.4738","138.8329","138.8329","0","16.17877","4.5625",
"06.12.2002 17:00:00","-3.341234","0","0.9433274","-28.09543","0","27.97219","-0.4356905","121.9806","52.09663","71.32854","4.934911","30.57816","2.601855","0","-40.75924","18.87412","17.75081","18.31247","76.26346","52.09663","136.4495","143.5066","143.5066","0","8.089386","4.225",
