"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"03.01.2002 13:00:00","-1.552633","0","0.5143722","-32.92788","0","33.39646","-0.6630184","14.74671","183.2924","32.27791","26.481","76.6185","3.05829","-27.40003","21.34379","20.15453","20.74916","32.27791","183.2924","257.1428","17.34907","17.34907","0","41.57251","11.1625",
"03.01.2002 14:00:00","-2.121995","0","0.6429498","-29.44723","0","32.77362","-0.6323141","6.605391","183.2924","48.41686","39.43874","57.5494","0","-48.74843","21.48554","20.29466","20.8901","48.41686","183.2924","294.0681","7.771048","7.771048","0","62.35878","11.875",
"03.01.2002 15:00:00","-2.56409","0","0.7795298","-28.5024","0","32.76861","-0.6004679","2.696475","183.2924","64.55582","52.21408","47.59619","0","-69.96841","21.62358","20.40943","21.0165","64.55582","183.2924","330.9932","3.172323","3.172323","0","83.145","12.1625",
"03.01.2002 16:00:00","-2.805405","0","0.7869026","-30.31902","0","32.45473","-0.5911564","3.965782","183.2924","64.55582","52.04329","30.727","0","-70.94163","21.64107","20.42071","21.03089","64.55582","183.2924","330.9932","4.665626","4.665626","0","83.145","11.8875",
"03.01.2002 17:00:00","-2.374447","0","0.5227481","-34.91877","0","31.62098","-0.6281865","14.24358","183.2924","32.27791","26.17634","10.59395","2.275075","-28.48167","21.49086","20.27924","20.88505","32.27791","183.2924","257.1428","16.75715","16.75715","0","41.57251","10.95",
"03.01.2002 18:00:00","-1.82344","0","0.3937622","-39.24483","0","30.77362","-0.6686793","20.91151","183.2924","16.13895","13.19067","0","13.06936","-13.82963","21.36353","20.15819","20.76086","16.13895","183.2924","220.2176","24.60178","24.60178","0","20.78626","10.0625",
"03.01.2002 19:00:00","-1.982508","0","0.2632886","-42.69495","0","29.74366","-0.6808539","22.20583","183.2924","8.069477","0","0","22.20583","0","21.37975","20.12564","20.7527","8.069478","183.2924","191.3619","26.12451","26.12451","0","0","9.425",
"03.01.2002 20:00:00","-4.799791","0","0.2538973","-36.75224","0","31.93712","-0.8647407","0","0","8.069477","0","0","0","0","19.82569","19.70233","19.76401","8.069478","0","8.069478","0","0","0","0","8.7625",
"03.01.2002 21:00:00","-5.862794","0","0.2494814","-34.57685","0","33.3971","-1.083077","0","0","8.069477","0","0","0","0","18.78467","19.31618","19.05043","8.069478","0","8.069478","0","0","0","0","8.0625",
"03.01.2002 22:00:00","-5.93175","0","0.2498307","-35.21053","0","33.83469","-1.20358","0.686965","0","8.069477","0","0","0.6874397","0","18.22846","19.05268","18.64057","8.069478","0","8.069478","0.808194","0.808194","0","0","7.3625",
