H1,H2,H3,H4,H5,H6,H7,H8,H9,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,I1,I2,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,P1,P2,S1
6.5309212909,6.0479243608,4.8603079347,4.0806678438,8.5085114666,2.2482097926,2.0428852259,1.9702811565,2.3721273789,3.8639906256,6.9252454835,5.7226958835,5.8391591232,3.293974936,2.1547035294,2.3183044259,1.377596761,8.947634523,2.9855177811,1.1222859872,5.8730977928,4.390350337,4.708645387,0.766747231,1.1760001165,1.1760000515,3.2793582713,2.8671999283,3.7811203853,1.3001505798,3.7632004323,1.3439959971,7.4972296896
190.7638218394,175.8263333291,141.6934163092,118.3393674714,240.5347607863,61.8288418362,56.4003471836,53.3658523916,62.1956535407,111.8328758383,201.2539291252,166.3163474487,161.3275463474,92.0669131609,59.6057637694,63.9715994019,39.8601462818,229.084160746,78.5632485338,31.2231993864,165.3346234915,125.6364777909,131.4141448581,20.7011408542,31.4721492159,34.1064027595,95.1013898429,83.1487979213,81.7396724827,37.705422235,105.6718394962,38.5068082403,217.7795362361
439.9125095042,407.6663238998,327.7329739494,274.5402917202,559.0120150664,141.1709804098,128.8919598002,122.8372320358,146.3001226887,259.2934631694,466.3251844586,384.8945682848,375.3696539185,215.6439616615,139.9071321956,149.9650160221,92.4742625755,654.2485871656,184.2416842694,73.0359452418,385.8704856872,291.1660970613,309.7263997503,48.5908449611,78.9212073306,79.0903446794,220.6902779993,192.8191951795,223.162697039,87.3163819668,244.4514484048,89.4828385746,504.7603849904
697.548644151,646.109980639,519.2463495458,435.3700819194,892.9014891328,227.2823079946,207.2657181146,199.2325714747,239.640195125,410.9088376809,739.0232690529,610.7263639008,603.6193486676,344.0582403961,224.3161295855,240.5012834851,146.649655166,1058.5713399391,298.7742346232,116.7602440155,616.0429586298,462.6850869547,493.5672617994,78.0839748438,125.2578574822,125.4329542973,350.0311752706,305.6114759622,398.5750138446,138.275441355,393.7364435228,139.6708168867,799.8738156186
928.4831760467,860.4117285027,691.6767402138,580.0719607659,1194.716601605,305.0304770503,276.1469821953,269.7143305433,323.5478720102,547.8273007206,984.2538736464,812.9784631612,812.0174999025,461.9351083351,299.7423285013,322.2822448093,195.5493001454,1442.3556067284,405.1427849986,155.8844947111,823.9783279057,616.7452064222,661.3519625233,105.9041960021,166.9612452631,166.9105179963,465.3452136614,407.0301135292,535.0845502649,183.8228403553,525.1779166827,185.3094035498,1065.4116545766
1061.0366507065,983.1694387105,790.7167215629,662.7900185676,1369.1979582988,351.2427090463,319.7115823378,309.7538991859,374.7001582419,625.9367940252,1124.9852441038,928.9493822672,935.2317136352,527.7797123262,344.1652237839,370.692759215,223.3089947995,1684.7401933376,466.9735596725,179.0864563762,945.7415511291,706.4302253876,759.5184307738,121.9530631183,190.7289344811,190.6198602375,532.0071968755,465.3362360382,611.956476101,210.1687287594,604.5037748439,211.2945654126,1217.7113594189
1139.4504067906,1056.7770674237,850.0569728666,712.5076250174,1474.7009635243,381.7578899215,347.0188574798,335.3709113188,404.7111884883,672.5974050729,1209.0592958763,998.976855217,1009.8907366982,569.6120116126,372.4440298975,401.129195348,240.2343951353,1809.3842509982,506.1727694531,193.7682553397,1017.318444443,762.1830875753,820.3089327983,131.3627978393,205.1342348877,204.8740794481,572.561880868,500.1761051302,658.3238677646,225.6185573135,649.1341149054,225.1459936757,1308.9063738173
1198.5775866002,1109.8984721834,893.2943569676,749.1338894138,1551.9469712259,403.583565476,366.8183890498,353.8149431606,424.2691375619,707.334725389,1270.6345451184,1050.5979606074,1063.5898489453,600.7402116374,392.8340766459,422.5804904927,252.5930060545,1720.473578726,533.8759747849,204.1004575512,1072.2303161858,802.7321857705,863.7926070228,139.2315627366,215.5864817008,215.665904706,602.1635832237,526.451219835,692.8970597573,236.2294608537,686.1872063581,236.8938787096,1375.9763529596
1177.2442747089,1087.840358199,875.4935164444,734.5202118912,1521.9314423544,394.994351323,358.4906385553,346.622735181,417.5459475152,692.6537789752,1246.9106945574,1029.7903104339,1041.9859791853,586.9693209699,384.1556140582,413.8924505772,247.7999773777,1707.1813077127,521.7921665958,198.8003786356,1049.2276492041,785.9273882214,845.7774990672,135.531608879,211.6520709554,211.8243484846,590.8522019934,516.3448415474,679.7342496146,230.2815658209,671.378425793,233.3715267766,1349.8061992296
1097.4141019806,1014.405446506,816.1372483376,685.2912367644,1416.7240242411,363.4044169302,331.165888928,319.7394068719,386.964033951,646.7804323389,1162.9394248091,961.1837713162,962.9862222206,545.8848258321,357.5398929306,384.711161501,231.1254565833,1755.5311586887,483.9361341814,185.985974258,976.8431084953,731.210418778,784.8492942293,126.3891135954,197.4986576041,197.6654054172,550.9321893585,481.4919305017,634.8748057316,213.243646103,621.6517837499,218.3966916936,1259.4016076415
952.349278314,880.8579471314,708.160982601,595.0207965682,1223.9274119498,311.1851474598,283.5006614866,273.4240376812,335.3658245734,562.1362131538,1009.9296397445,834.8833777413,826.8056098703,470.6641700566,308.1420955323,331.6707352571,200.3479289655,1499.3155397377,418.6774605546,159.8214953961,843.9331754774,631.9341840168,677.7715071921,108.4010361874,171.4266457641,171.5639385012,478.062227843,417.9900534006,552.2967198689,183.6061626414,534.1419434568,191.1143230377,1093.2937990111
707.747724553,654.500424494,525.8011595329,442.3903541646,905.6650744809,229.6836001471,210.4298545782,200.4050246167,243.2610739966,418.34571275,750.6188747736,620.6903964089,609.3541427786,348.2144271284,227.3789983483,245.1406447202,148.4668506418,1093.591700703,304.7499544443,117.3543768068,624.5127060506,468.3188896534,498.9237731162,78.7875359158,127.4249291207,127.4537437897,355.6725119414,311.0482278036,411.5230747622,134.7094497286,392.0662841183,142.8661360448,813.3369982209
433.9158585776,391.3514287048,319.2768769165,270.8840724806,549.6100392373,136.0425589074,124.6045606585,119.9214555246,144.3487869886,256.1205139326,459.7008156205,380.4066619623,366.7796831021,212.4153019402,136.4355372862,145.5494016021,87.4342719163,620.190752337,182.7214916733,71.4016646056,378.3360043903,285.8614659891,295.8254704882,47.8824098519,78.2040077459,78.1984409875,217.7727623463,190.6080936043,252.5023615968,81.3108276596,224.9457060502,87.6689542826,497.9657032146
186.6938361092,148.5303372731,129.4831773547,116.5978075724,236.0840653662,50.3402713212,50.7928160068,49.2692003082,62.16255038,110.1836341032,197.7536745251,163.712939717,158.1784749526,91.7878503651,55.3478608637,53.1947402767,27.7641747219,236.7166883094,80.2697999068,31.2837627922,163.3920128702,123.1099015933,125.4797446487,20.4548657639,33.2847987606,33.6776681186,93.7465088931,82.1225515494,108.755264665,36.1038993706,81.8026724015,35.0022014681,212.1735081239
8.1636516136,7.5599054441,6.0753849184,5.1008348048,10.6356393332,2.8102622408,2.5536065324,2.4582905413,2.9648612263,4.829988282,8.6565568544,7.1533698544,7.2989488756,4.1168940226,2.6936707263,2.8978805324,1.7219959512,11.052297242,3.7318972264,1.402857484,7.341372241,5.4879379212,5.8555597923,0.9584340388,1.4700001456,1.4700000644,4.0991978384,3.5839999104,4.7264004816,1.6251882248,4.7040005404,1.6799949964,9.371537112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5309212909,6.0479243608,4.8603079347,4.0806678438,8.5085114666,2.2482097926,2.0428852259,1.9702811565,2.3721273789,3.8639906256,6.9252454835,5.7226958835,5.8391591232,3.293974936,2.1547035294,2.3183044259,1.377596761,8.9463283958,2.9855177811,1.1222859872,5.8730977928,4.390350337,4.708645387,0.766747231,1.1760001165,1.1760000515,3.2793582713,2.8671999283,3.7811203853,1.3001505798,3.7632004323,1.3439959971,7.4972296896
207.3304540726,191.5837912913,154.2743747894,129.0342845669,261.7469235377,67.341035249,61.4559257805,58.0902946938,67.6752417354,121.6781780116,219.4677210354,180.9303926366,175.4578548474,99.9088304631,64.7254232408,69.644207323,43.4665377507,249.6208767226,85.5050446471,34.0541052449,179.9215337968,136.581189355,143.258561479,22.558794445,33.981182088,37.1388988583,103.5580225728,90.3167977421,87.6391632211,41.0107139131,115.0108215194,42.0181294898,237.1075740706
488.9667028854,453.8729368187,364.1807418715,305.328671676,618.8320192572,155.2404992354,142.2341155553,134.9542679391,161.3059242687,288.6248465447,518.623799209,428.1687021707,412.6726375963,238.6312657361,154.6114736236,166.0989081724,103.1254374791,736.5180791203,202.4543148477,80.4452957969,426.6479563094,322.2020643296,344.0206741199,53.6396973123,87.8785204438,87.9480140241,245.2954901067,214.3411567226,240.3264654157,97.1711067023,269.4267616841,99.9540792029,561.0943839463
777.8966565787,721.5651900768,578.925597409,485.599473417,993.5975909417,251.5023747096,230.2635454582,221.1578219962,267.1813948087,459.4531886694,824.7108086022,681.4449962214,668.534180555,382.4305579231,249.5921468062,267.9690145882,164.0723341454,1180.9886676454,330.8980886198,129.2602166229,684.9573940664,514.5479119166,550.3696224034,86.5609370382,139.9440138611,140.0249298935,390.2436340195,341.1967914701,446.2910108272,154.2419033938,436.9435976074,155.7431055712,892.5094515613
1040.464081622,965.138689905,774.4708447616,649.9575509056,1335.9297986893,339.6785724825,307.8410198539,302.0236590778,362.715239693,614.8853725958,1103.3588583926,911.4023627156,905.686384007,516.8384231858,335.5477284202,361.0429535961,219.5598036974,1614.9701646568,452.1683068235,173.8559675731,921.0042965864,689.4024093807,741.3622972392,118.4701499212,187.2768626378,187.2101711217,522.2260444279,456.5655131285,601.4362581416,205.945892917,586.2420125615,207.5359380214,1194.3423785127
1240.11401528,1149.9394350467,923.4641353918,774.9803251904,1596.7359174839,407.7753621777,372.3474828086,361.8128760327,439.1597477585,732.9134073867,1315.238520932,1086.3524144357,1088.6077579322,615.048890307,402.5304299044,433.6295023922,261.5804248999,1965.1631263365,543.0782615401,208.6402365298,1102.7510507612,823.838749123,889.3144587908,142.6124497795,223.0773355866,223.0616523055,622.3455640751,544.2078320162,717.2373143835,245.1987156746,704.4725177818,246.5012795862,1423.6691929847
1362.2412872544,1263.3492710275,1014.5717085258,851.6341011539,1759.0991631119,454.4999153313,414.390867483,400.9818204588,484.7417497787,805.3333299323,1445.1798137179,1194.1379689221,1204.1767010933,679.4558576322,446.2715066286,480.4946608218,287.5346838862,2137.7383113403,602.7177978662,231.0821896673,1213.0876623553,909.1321725438,983.6175817502,157.138204216,245.3249319629,245.1718451073,684.364998892,598.0097454615,788.6358004773,269.0541352447,772.6173800218,267.5238477979,1564.5218705553
1401.8373371733,1298.4456097654,1043.701675128,876.0154446725,1812.3165045429,471.0564479936,429.3501568434,414.1994648764,496.4154587218,828.6337573287,1486.2593849309,1228.67408293,1241.8019391046,702.1049335933,460.4516381763,495.2896204754,295.8064244033,1908.2082438748,622.4552694338,238.2720712585,1253.3481023657,937.5401427946,1013.8542462048,163.3022562937,252.2637703382,252.3424349454,704.0693807588,615.8153988286,811.8473002942,275.0181987946,801.2255903187,275.310139118,1609.2266969307
1361.5599896069,1259.5949182686,1012.476354955,849.9514287874,1760.0834134935,455.6735633346,414.767084321,401.4469614686,484.0337107245,803.6163454418,1442.8530436774,1192.1362550574,1202.9403762619,678.3966128822,445.2489232302,479.4745439938,287.1286848735,1882.7189990538,601.364604783,228.7074285938,1212.7745200548,907.6851667503,981.4711553606,156.7644244869,244.9488667618,245.1026185098,683.6776854232,597.7332213031,788.4813864659,264.7544417991,775.8303913758,268.2410655501,1562.3739693072
1235.8980366947,1143.4047038765,919.0398122679,771.963900759,1594.197888663,406.8021412706,372.110901713,359.3742248359,435.5255183087,730.0008430406,1310.281031696,1083.0166728293,1079.9413452143,614.2498474689,402.811776668,433.552826215,260.7051470391,1974.3881986477,542.6603292886,208.7591023515,1098.3375984637,822.2125870902,884.8985207076,142.2190782208,222.5580220438,222.5486970022,620.6185525862,542.6175864346,716.5353758718,238.3770704818,698.6812229275,244.8740765072,1418.7254085598
1036.4688803823,959.3821690483,771.0591950079,647.8060202096,1330.6226309359,337.3861952412,308.0294065688,296.8210512926,365.2015905026,612.5622135629,1098.8962881988,908.4499998056,896.4135004685,511.7357503065,335.2715176014,361.1007912691,218.578126055,1628.4399731085,454.8115466222,173.4934179199,916.5442468504,686.8815068573,737.4653182142,117.7366977982,186.6888647355,186.753657533,520.5981253921,455.1679886208,601.9135832248,198.7938643477,580.8789225803,207.9041278535,1190.1118591578
771.501779407,713.8536450528,573.8669963499,482.5389725341,985.5014935427,249.6759824479,229.2924880495,217.8191271586,264.6692965314,456.4046161058,818.4005567842,676.8678600449,661.4660918398,378.9816948176,247.7513467699,267.3568026522,162.4796975222,1188.14438806,330.749649729,127.3697832221,679.3485585285,509.7674858573,543.6741838102,85.5090636047,139.0251761657,139.0204520768,387.7482755236,339.0491190218,449.1337882326,146.0957635642,427.4669101735,155.8872087573,886.478465091
478.6137064492,430.2702775304,352.9513166754,299.2194500366,604.2602800886,148.6241106218,136.8693111554,131.3006851419,158.1388921879,282.8499995233,507.3794707912,419.7706799602,401.2789521201,233.6634035932,149.7616609042,160.0898571149,96.6423294379,680.2361732348,199.4719629325,78.07693432,415.1990181428,314.4210831429,324.8504281674,52.4198948095,86.3349925984,86.307674651,240.2993431066,210.517411748,279.258659293,88.6315119346,246.066381381,96.942790247,549.6657873543
204.6509788249,159.0690134337,140.7561601533,127.8251684388,257.8945315694,53.1538290018,55.0436321938,53.267848578,68.000909219,120.8801480096,216.7866274465,179.3215677025,172.2926284727,100.596338626,59.7168363305,56.343796231,28.7273723733,256.7770198134,87.7014462128,34.1677316322,178.3770124333,134.6827302503,136.9397461107,22.2554636427,36.5597493873,36.9391370174,102.8248863668,90.1256396247,119.3192689041,39.3870307034,86.8240998621,37.9374196774,232.6452429487
8.1636516136,7.5599054441,6.0753849184,5.1008348048,10.6356393332,2.8102622408,2.5536065324,2.4582905413,2.9648612263,4.829988282,8.6565568544,7.1533698544,7.2989488756,4.1168940226,2.6936707263,2.8978805324,1.7219959512,11.0516441834,3.7318972264,1.402857484,7.341372241,5.4879379212,5.854984856,0.9584340388,1.4700001456,1.4700000644,4.0991978384,3.5839999104,4.7264004816,1.6251882248,4.7040005404,1.6799949964,9.371537112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.7383251678,71.0608599184,57.4105736103,47.9478471651,100.0324960118,26.0003841698,23.474918269,22.620976345,27.1177229652,45.3065654406,81.3716344314,67.2416766314,68.6394932403,38.5463027555,25.0400315967,26.9443220351,16.161562032,110.1270651074,34.4551958022,13.1868603496,68.990084587,51.5552567359,54.5105028787,8.8815999647,13.8180013686,13.8180006054,38.5324596753,33.6895991578,44.0932421093,15.3757364706,44.252019439,15.5339537595,88.0924488528
182.8657961446,169.1506108054,136.6778099607,114.2586996275,237.7863468663,61.8383813309,55.7747965449,53.7659914602,64.4022345529,107.74579403,193.9068735386,160.2354847386,163.2144073111,91.8173884102,59.5759382697,64.0845557565,38.395749705,263.6865065358,81.85060289,31.3909554823,164.141883459,122.5725335061,129.7427494115,21.0694756614,32.9280032614,32.944154049,91.8220315645,80.281597993,104.9483759464,36.5847052038,105.1103021998,36.9504848546,209.9224313088
290.6259974442,268.1082164383,216.9726056008,181.5897190509,376.7851662865,97.9639954261,88.3536722326,85.1578021398,102.0805742678,170.7633223139,308.1366758495,254.6599668166,258.5987452082,145.4544066343,94.3125990873,101.5060423507,60.9009768685,423.0606759798,129.6263813953,49.8139845454,260.3980892965,194.4526200798,205.9484903874,33.3845020337,52.0380051542,52.1846475595,145.7186431651,127.4682491606,166.2912311883,57.8901586071,166.5501806847,58.5817679082,333.3398563275
393.5387805838,363.9716534125,294.0837727766,245.8602375914,511.3452242332,133.0345717439,119.9441537504,115.7088380084,138.7533189146,231.7983118646,417.2763367086,344.7924269821,350.8931827189,197.5014126809,128.1874684132,137.8716414958,82.7392454689,580.6230915464,176.1569477713,67.4686600185,352.8936838822,263.5751577917,279.7796256052,45.3741768715,70.8450941716,70.900539943,197.5813357718,172.7487956813,225.8532193534,78.6815958426,226.1496419846,79.5330887383,451.7080887984
488.1598890532,451.2577503859,364.6294661083,305.029921327,633.6510734635,164.9030261782,148.7115870542,143.4432492444,172.187155201,287.1783691818,517.6213542259,427.7715172931,434.9441301901,244.5030567862,158.7552490294,170.9340524254,102.5547988903,726.417281702,218.4563030311,83.6998643421,437.593330234,326.723010894,347.0205012949,56.2509906694,87.6188852274,87.7852840021,244.9315508016,214.3231946419,280.307014302,97.393847129,280.2291341696,98.5363602944,560.2702107302
551.8434473731,510.3455008404,412.246859738,344.8164328045,716.7623089587,186.7393466484,168.3657351942,162.4033349708,194.9941686218,324.7688716591,585.1490778997,483.5678021574,491.9935447996,276.9560679217,179.657395139,193.4848046936,116.0311671663,825.7305761785,247.3677497038,94.6632269268,494.7573715149,369.5536504055,392.7990866744,63.6655848371,99.2314814585,99.3551297256,277.1057738207,242.278393943,317.2287267968,110.2066109547,316.8771290076,111.4306366527,633.4616624946
627.3937406638,580.0215931875,468.802294604,392.227495627,814.8765961543,212.4743241421,191.5576514006,184.8072159466,221.8051014782,369.2294757138,665.0521400085,549.5378425096,559.4573677367,314.7293511527,204.5359220397,220.191616685,131.9877697331,936.8457640926,281.4795909016,107.5711856744,562.3366884706,420.2524529286,447.0117178408,72.4735849046,112.849551701,112.9813802617,314.914767262,275.2511931187,360.9096809578,125.2885133511,360.3574671312,126.7320729724,719.7340502016
